epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.0365659732921175,0.4664484451718494,0.2915297742014289,0.29494365647051046,0.2818437358077523
2,1.6351119017863012,0.7273790039747486,0.500920108497965,0.620389720417961,0.44620522256585304
3,1.4876722131400903,0.7570727145195231,0.5241374924910571,0.6696575727036447,0.4424154413676359
4,1.3818038414648992,0.7636193593640402,0.5260297497147136,0.6798940167556338,0.45219368574625396
5,1.2941585638714306,0.7666588730418518,0.5333511117331784,0.6826271856880114,0.4634299583191427
6,1.222338459997331,0.7671264905307459,0.5331590335097416,0.6831727439542472,0.4639633467222366
7,1.1584259887875479,0.7664250642974048,0.5304027833921524,0.6824522813302909,0.46214997853759765
8,1.0993863026728439,0.768061725508534,0.5173127885983209,0.6852827829569021,0.4614503842621011
9,1.0427871676340876,0.7792845452419921,0.5344345669229907,0.7000161527386322,0.4873235052155389
10,0.9918725163908185,0.8159925181201777,0.55976861133321,0.7495609130389818,0.5338250874434203
11,0.9381982398027567,0.8491933598316577,0.546117122002154,0.7943154992883674,0.5110807856244844
12,0.8889300552712218,0.8503624035538929,0.5437118208149775,0.7960191968255874,0.5054403142023164
13,0.8492576386261298,0.8501285948094459,0.5394759966654914,0.7956791453447153,0.49586573647004684
14,0.8135782076511423,0.8541033434650456,0.54397779971386,0.801150887089666,0.4984097054799937
15,0.781504936995338,0.8531681084872574,0.5423515778297155,0.7996547530898316,0.497290518285919
