shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
5,3,1,2.7486918926239015,0.0625,2.513673108199547,0.15862068965517243,0.1484375,0.09740292872085332,0.1277369195132353,0.13681315256632862
5,3,2,2.4064807891845703,0.25,2.275853887097589,0.36551724137931035,0.34375,0.3193530282157252,0.30408006262705756,0.3245021380712359
5,3,3,2.1072370529174806,0.4625,2.061653701190291,0.496551724137931,0.46249999999999997,0.45975603531873643,0.4280833514695519,0.45938609168242645
5,3,4,1.8336973905563354,0.65,1.8706924734444454,0.6275862068965518,0.58125,0.600367478180983,0.542552729191574,0.5856971291687957
5,3,5,1.5896016120910645,0.775,1.7011261775575834,0.6896551724137931,0.6895833333333333,0.6676175436809129,0.6701522932405286,0.6658069929469524
5,3,6,1.3639098405838013,0.8625,1.5518212137551144,0.7310344827586207,0.7416666666666667,0.7120672097759674,0.7221534506944723,0.7110352252873872
5,3,7,1.16432363986969,0.925,1.4214983677041941,0.7655172413793103,0.7875,0.7492497838360206,0.7561176992726915,0.7485130168219738
5,3,8,0.9874754071235656,0.9625,1.309520829957107,0.7931034482758621,0.8125,0.7786484836148992,0.7865846448228414,0.7773875188308839
5,3,9,0.832598340511322,0.975,1.2163143782780088,0.8,0.81875,0.7860268674944025,0.7930505645240552,0.7845223267770508
5,3,10,0.7048959493637085,0.9875,1.1399286549666832,0.8137931034482758,0.83125,0.8007836352534093,0.8098634300211313,0.8030744542221002
5,3,11,0.594171690940857,0.9875,1.0800259836788835,0.8137931034482758,0.83125,0.8007836352534092,0.8122020738119808,0.8056550266809689
5,3,12,0.5048944592475891,1.0,1.0322502333542396,0.8206896551724138,0.8375,0.8081620191329126,0.8220194327731092,0.8164879745001449
5,3,13,0.4289424180984497,1.0,0.9960704491056245,0.8206896551724138,0.8375,0.8081620191329126,0.8220194327731092,0.8164879745001449
5,3,14,0.3686331510543823,1.0,0.9658255725071347,0.8206896551724138,0.8375,0.8081620191329126,0.8220194327731092,0.8164879745001449
5,3,15,0.3196947932243347,1.0,0.9421165400537951,0.8275862068965517,0.84375,0.815540403012416,0.8307510504201681,0.8261228629382787
5,3,16,0.27856449484825135,1.0,0.9259803771972657,0.8275862068965517,0.84375,0.815540403012416,0.8307510504201681,0.8261228629382787
5,3,17,0.24454015493392944,1.0,0.9120865081918651,0.8275862068965517,0.84375,0.815540403012416,0.8307510504201681,0.8261228629382787
5,3,18,0.2170742243528366,1.0,0.9016198240477463,0.8275862068965517,0.84375,0.815540403012416,0.8307510504201681,0.8261228629382787
5,3,19,0.19359327256679534,1.0,0.8931839482537631,0.8344827586206897,0.85,0.8229187868919194,0.8356315113764804,0.8315081991659338
5,3,20,0.174184587597847,1.0,0.8888116737891888,0.8344827586206897,0.85,0.8229187868919194,0.8356315113764804,0.8315081991659338
5,3,21,0.15741741359233857,1.0,0.8851024265947013,0.8344827586206897,0.85,0.8229187868919194,0.8356315113764804,0.8315081991659338
5,3,22,0.1434911847114563,1.0,0.8819504014376937,0.8344827586206897,0.85,0.8229187868919194,0.8356315113764804,0.8315081991659338
5,3,23,0.13089815229177476,1.0,0.8800211182956038,0.8344827586206897,0.85,0.8229187868919194,0.8341077666698864,0.8298268256965886
5,3,24,0.1205637663602829,1.0,0.8794000987348886,0.8413793103448276,0.85625,0.8302971707714227,0.8415805927568428,0.8380727027580578
5,3,25,0.11049683392047882,1.0,0.8801949139299063,0.8413793103448276,0.85625,0.8302971707714227,0.8415805927568428,0.8380727027580578
5,3,26,0.10273636877536774,1.0,0.8809724150032833,0.8413793103448276,0.85625,0.8302971707714227,0.8415805927568428,0.8380727027580578
5,3,27,0.0949786975979805,1.0,0.8824777044098953,0.8413793103448276,0.85625,0.8302971707714227,0.8415805927568428,0.8380727027580578
5,3,28,0.08838462680578232,1.0,0.8839030561775997,0.8413793103448276,0.85625,0.8302971707714227,0.8415805927568428,0.8380727027580578
5,3,29,0.08261910006403923,1.0,0.8859547976789803,0.8413793103448276,0.85625,0.8302971707714227,0.8415805927568428,0.8380727027580578
5,3,30,0.0773962453007698,1.0,0.8885033360843001,0.8413793103448276,0.85625,0.8302971707714227,0.8415805927568428,0.8380727027580578
5,3,31,0.07255549356341362,1.0,0.8910657948461073,0.8413793103448276,0.85625,0.8302971707714227,0.8415805927568428,0.8380727027580578
5,3,32,0.06798467487096786,1.0,0.8937964817573284,0.8413793103448276,0.85625,0.8302971707714227,0.8415805927568428,0.8380727027580578
5,3,33,0.06434239149093628,1.0,0.896975719517675,0.8413793103448276,0.85625,0.8302971707714227,0.8415805927568428,0.8380727027580578
5,3,34,0.06077708676457405,1.0,0.8996041067715349,0.8413793103448276,0.85625,0.8302971707714227,0.8415805927568428,0.8380727027580578
