epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.7132965992961706,0.08264462809917356,0.0625,0.0,0.01016260162601626
2,2.6514664858825934,0.1046831955922865,0.07916666666666666,0.024024024024024038,0.033124235006119954
3,2.6347022503203927,0.08264462809917356,0.0625,0.0,0.009541984732824428
4,2.6359784642526924,0.08264462809917356,0.0625,0.0,0.009541984732824428
5,2.638971141547211,0.08264462809917356,0.0625,0.0,0.009541984732824428
6,2.6350107843225654,0.08264462809917356,0.0625,0.0,0.009541984732824428
7,2.6437651684133145,0.08264462809917356,0.0625,0.0,0.009541984732824428
8,2.632466580256943,0.08264462809917356,0.0625,0.0,0.009541984732824428
9,2.6354858028002024,0.08264462809917356,0.0625,0.0,0.009541984732824428
10,2.642989768141229,0.08264462809917356,0.0625,0.0,0.009541984732824428
