class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.34375,1.0,0.5116279069767442,33
1,Corn-notill,0.9371221281741233,0.5484784147204529,0.6919642857142857,1413
2,Corn-mintill,0.3059288537549407,0.47484662576687114,0.3721153846153846,815
3,Corn,0.8326996197718631,0.9864864864864865,0.9030927835051547,222
4,Grass-pasture,0.5953654188948306,0.7136752136752137,0.6491739552964043,468
5,Grass-trees,0.7777777777777778,0.9496503496503497,0.8551637279596978,715
6,Grass-pasture-mowed,0.38,1.0,0.5507246376811594,19
7,Hay-windrowed,0.9978401727861771,0.9978401727861771,0.9978401727861771,463
8,Oats,0.13186813186813187,1.0,0.23300970873786409,12
9,Soybean-notill,0.7339847991313789,0.7063740856844305,0.7199148029818956,957
10,Soybean-mintill,0.9360681939264784,0.7200819672131148,0.8139911975909196,2440
11,Soybean-clean,0.753968253968254,0.4930795847750865,0.5962343096234309,578
12,Wheat,0.2646239554317549,1.0,0.4185022026431718,190
13,Woods,0.9791208791208791,0.7128,0.825,1250
14,Buildings-Grass-Trees-Drives,0.8521939953810623,0.9946091644204852,0.917910447761194,371
15,Stone-Steel-Towers,0.26174496644295303,1.0,0.4148936170212766,78
