class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.12367491166077739,0.9722222222222222,0.219435736677116,36
1,Corn-notill,0.40613718411552346,0.1587861679604799,0.228310502283105,1417
2,Corn-mintill,0.24843423799582465,0.1452991452991453,0.18335901386748846,819
3,Corn,0.5275862068965518,0.6769911504424779,0.5930232558139535,226
4,Grass-pasture,0.4206241519674355,0.6567796610169492,0.5128205128205128,472
5,Grass-trees,0.853515625,0.60778859527121,0.7099918765231519,719
6,Grass-pasture-mowed,0.16176470588235295,1.0,0.27848101265822783,22
7,Hay-windrowed,0.8778195488721805,1.0,0.934934934934935,467
8,Oats,0.0728476821192053,0.6875,0.1317365269461078,16
9,Soybean-notill,0.3311627906976744,0.3704474505723205,0.34970530451866405,961
10,Soybean-mintill,0.3837084673097535,0.14648117839607203,0.2120225051821143,2444
11,Soybean-clean,0.08492063492063492,0.18384879725085912,0.11617806731813246,582
12,Wheat,0.12779973649538867,1.0,0.2266355140186916,194
13,Woods,0.9712092130518234,0.40350877192982454,0.5701408450704225,1254
14,Buildings-Grass-Trees-Drives,0.44651162790697674,0.768,0.5647058823529412,375
15,Stone-Steel-Towers,0.1782608695652174,1.0,0.3025830258302583,82
