dataset,model,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectralformer_lite,10,0,1,2.4328941980997723,0.13333333333333333,2.0801730155944824,0.12222222222222222,0.12222222222222223,0.012499999999999956,0.0475354173984311,0.0475354173984311
pavia_university,spectralformer_lite,10,0,2,2.164349439409044,0.18888888888888888,,,,,,
pavia_university,spectralformer_lite,10,0,3,1.9611635499530369,0.3,,,,,,
pavia_university,spectralformer_lite,10,0,4,1.9313545121086968,0.28888888888888886,,,,,,
pavia_university,spectralformer_lite,10,0,5,1.830932460890876,0.3111111111111111,1.6201618909835815,0.6111111111111112,0.6111111111111112,0.5625,0.5516762866762868,0.5516762866762867
pavia_university,spectralformer_lite,10,0,6,1.7904954645368787,0.37777777777777777,,,,,,
pavia_university,spectralformer_lite,10,0,7,1.6702543920940822,0.4222222222222222,,,,,,
pavia_university,spectralformer_lite,10,0,8,1.5276891046100192,0.45555555555555555,,,,,,
pavia_university,spectralformer_lite,10,0,9,1.4167758597267999,0.5888888888888889,,,,,,
pavia_university,spectralformer_lite,10,0,10,1.3114870839648776,0.5555555555555556,1.083206295967102,0.7,0.7,0.6625,0.6644022644022644,0.6644022644022645
pavia_university,spectralformer_lite,10,0,11,1.142197142706977,0.6888888888888889,,,,,,
pavia_university,spectralformer_lite,10,0,12,1.1801130559709336,0.5777777777777777,,,,,,
pavia_university,spectralformer_lite,10,0,13,1.0873209026124742,0.6555555555555556,,,,,,
pavia_university,spectralformer_lite,10,0,14,0.9962008078893025,0.6888888888888889,,,,,,
pavia_university,spectralformer_lite,10,0,15,0.9883232977655199,0.6,0.8047003149986267,0.7555555555555555,0.7555555555555556,0.725,0.7315536315536316,0.7315536315536316
pavia_university,spectralformer_lite,10,0,16,0.926484481493632,0.6888888888888889,,,,,,
pavia_university,spectralformer_lite,10,0,17,0.900033277935452,0.7777777777777778,,,,,,
pavia_university,spectralformer_lite,10,0,18,0.7761881550153097,0.7333333333333333,,,,,,
pavia_university,spectralformer_lite,10,0,19,0.8317900419235229,0.7222222222222222,,,,,,
pavia_university,spectralformer_lite,10,0,20,0.8504622591866388,0.7,0.7062650322914124,0.8,0.8,0.775,0.7820901320901321,0.7820901320901321
pavia_university,spectralformer_lite,10,0,21,0.7747796654701233,0.7444444444444445,,,,,,
pavia_university,spectralformer_lite,10,0,22,0.7297661648856268,0.7333333333333333,,,,,,
pavia_university,spectralformer_lite,10,0,23,0.7177444881863064,0.8222222222222222,,,,,,
pavia_university,spectralformer_lite,10,0,24,0.6760869834158155,0.7777777777777778,,,,,,
pavia_university,spectralformer_lite,10,0,25,0.6880750629636977,0.7555555555555555,0.6122400760650635,0.8222222222222222,0.8222222222222223,0.8,0.8171362750310119,0.8171362750310117
pavia_university,spectralformer_lite,10,0,26,0.7040790743298001,0.7444444444444445,,,,,,
pavia_university,spectralformer_lite,10,0,27,0.5628604001469082,0.9111111111111111,,,,,,
pavia_university,spectralformer_lite,10,0,28,0.604012401898702,0.8,,,,,,
pavia_university,spectralformer_lite,10,0,29,0.6612015220854017,0.7666666666666667,,,,,,
pavia_university,spectralformer_lite,10,0,30,0.5922196845213572,0.8111111111111111,0.5730770826339722,0.7888888888888889,0.7888888888888889,0.7625,0.775012025012025,0.775012025012025
pavia_university,spectralformer_lite,10,0,31,0.590056135919359,0.7666666666666667,,,,,,
pavia_university,spectralformer_lite,10,0,32,0.5862599001990424,0.8333333333333334,,,,,,
pavia_university,spectralformer_lite,10,0,33,0.5684639705551995,0.8333333333333334,,,,,,
pavia_university,spectralformer_lite,10,0,34,0.5132248308923509,0.8777777777777778,,,,,,
pavia_university,spectralformer_lite,10,0,35,0.5592009054289924,0.8222222222222222,0.5030314326286316,0.8444444444444444,0.8444444444444444,0.825,0.8420391499338867,0.8420391499338867
pavia_university,spectralformer_lite,10,0,36,0.4954095151689317,0.8777777777777778,,,,,,
