dataset,model,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,dbda_lite,10,0,1,2.201121520996094,0.08888888888888889,2.174318552017212,0.2111111111111111,0.2111111111111111,0.11250000000000004,0.1138888888888889,0.11388888888888889
pavia_university,dbda_lite,10,0,2,2.1444951057434083,0.24444444444444444,,,,,,
pavia_university,dbda_lite,10,0,3,2.111287482579549,0.32222222222222224,,,,,,
pavia_university,dbda_lite,10,0,4,2.0646926191118027,0.36666666666666664,,,,,,
pavia_university,dbda_lite,10,0,5,2.0451746887630886,0.35555555555555557,2.0459539890289307,0.4222222222222222,0.4222222222222222,0.35,0.27989417989417986,0.2798941798941799
pavia_university,dbda_lite,10,0,6,2.013140630722046,0.4,,,,,,
pavia_university,dbda_lite,10,0,7,1.9880515575408935,0.4222222222222222,,,,,,
pavia_university,dbda_lite,10,0,8,1.9289125071631537,0.4666666666666667,,,,,,
pavia_university,dbda_lite,10,0,9,1.9120454417334662,0.43333333333333335,,,,,,
pavia_university,dbda_lite,10,0,10,1.8678213331434461,0.4666666666666667,1.817125916481018,0.4777777777777778,0.47777777777777775,0.4125,0.36210847166224736,0.36210847166224736
pavia_university,dbda_lite,10,0,11,1.8386064873801338,0.45555555555555555,,,,,,
pavia_university,dbda_lite,10,0,12,1.8130013200971815,0.43333333333333335,,,,,,
pavia_university,dbda_lite,10,0,13,1.7486160331302218,0.45555555555555555,,,,,,
pavia_university,dbda_lite,10,0,14,1.7075717449188232,0.4444444444444444,,,,,,
pavia_university,dbda_lite,10,0,15,1.7103558487362331,0.4111111111111111,1.5921597480773926,0.45555555555555555,0.4555555555555555,0.38749999999999996,0.3331482413652956,0.33314824136529564
pavia_university,dbda_lite,10,0,16,1.6523147927390205,0.5444444444444444,,,,,,
pavia_university,dbda_lite,10,0,17,1.5639496114518907,0.5111111111111111,,,,,,
pavia_university,dbda_lite,10,0,18,1.5574985795550875,0.5,,,,,,
pavia_university,dbda_lite,10,0,19,1.5095269944932725,0.5111111111111111,,,,,,
pavia_university,dbda_lite,10,0,20,1.471796973546346,0.5777777777777777,1.385524868965149,0.5222222222222223,0.5222222222222223,0.4625,0.4058187219477542,0.40581872194775415
pavia_university,dbda_lite,10,0,21,1.4238734351264106,0.5888888888888889,,,,,,
pavia_university,dbda_lite,10,0,22,1.4010112047195435,0.5444444444444444,,,,,,
pavia_university,dbda_lite,10,0,23,1.3697382873959012,0.5333333333333333,,,,,,
pavia_university,dbda_lite,10,0,24,1.36655801932017,0.5444444444444444,,,,,,
pavia_university,dbda_lite,10,0,25,1.2744454622268677,0.5777777777777777,1.2251458168029785,0.5777777777777777,0.5777777777777777,0.525,0.47371481947402816,0.4737148194740281
pavia_university,dbda_lite,10,0,26,1.2772331794102987,0.5222222222222223,,,,,,
pavia_university,dbda_lite,10,0,27,1.1964484612147013,0.6222222222222222,,,,,,
pavia_university,dbda_lite,10,0,28,1.175809343655904,0.6,,,,,,
pavia_university,dbda_lite,10,0,29,1.1483920521206326,0.5444444444444444,,,,,,
pavia_university,dbda_lite,10,0,30,1.0418880224227904,0.6222222222222222,1.0764011144638062,0.6666666666666666,0.6666666666666666,0.625,0.6193725053374176,0.6193725053374176
pavia_university,dbda_lite,10,0,31,1.119409105512831,0.6111111111111112,,,,,,
pavia_university,dbda_lite,10,0,32,1.0554872804217867,0.6333333333333333,,,,,,
pavia_university,dbda_lite,10,0,33,1.0263851165771485,0.6222222222222222,,,,,,
pavia_university,dbda_lite,10,0,34,0.9811884111828274,0.6333333333333333,,,,,,
pavia_university,dbda_lite,10,0,35,0.9691796064376831,0.6777777777777778,0.9395988583564758,0.7111111111111111,0.7111111111111111,0.675,0.657072065832677,0.657072065832677
pavia_university,dbda_lite,10,0,36,0.9403585076332093,0.6555555555555556,,,,,,
pavia_university,dbda_lite,10,0,37,0.9350248999065823,0.5888888888888889,,,,,,
pavia_university,dbda_lite,10,0,38,0.9321103864245944,0.6555555555555556,,,,,,
pavia_university,dbda_lite,10,0,39,0.8504292435116239,0.7111111111111111,,,,,,
pavia_university,dbda_lite,10,0,40,0.8224042256673177,0.7444444444444445,0.8152530193328857,0.7222222222222222,0.7222222222222222,0.6875,0.6464696223316913,0.6464696223316913
pavia_university,dbda_lite,10,0,41,0.7962186005380418,0.7555555555555555,,,,,,
pavia_university,dbda_lite,10,0,42,0.8139017356766595,0.7111111111111111,,,,,,
pavia_university,dbda_lite,10,0,43,0.7367692258622911,0.7444444444444445,,,,,,
pavia_university,dbda_lite,10,0,44,0.8045532637172275,0.7333333333333333,,,,,,
pavia_university,dbda_lite,10,0,45,0.7532523512840271,0.7888888888888889,0.7166972756385803,0.7777777777777778,0.7777777777777778,0.75,0.7297993321385134,0.7297993321385133
pavia_university,dbda_lite,10,0,46,0.6800901267263625,0.8111111111111111,,,,,,
pavia_university,dbda_lite,10,0,47,0.6914094156689115,0.7666666666666667,,,,,,
pavia_university,dbda_lite,10,0,48,0.690608537197113,0.7222222222222222,,,,,,
pavia_university,dbda_lite,10,0,49,0.6493081980281405,0.7333333333333333,,,,,,
pavia_university,dbda_lite,10,0,50,0.6199065592553881,0.8666666666666667,0.608404815196991,0.8222222222222222,0.8222222222222223,0.8,0.7974629334278457,0.7974629334278458
pavia_university,dbda_lite,10,0,51,0.6467134250534905,0.7666666666666667,,,,,,
pavia_university,dbda_lite,10,0,52,0.5902853700849745,0.8111111111111111,,,,,,
pavia_university,dbda_lite,10,0,53,0.5476794375313653,0.8,,,,,,
pavia_university,dbda_lite,10,0,54,0.5627690109941694,0.8333333333333334,,,,,,
pavia_university,dbda_lite,10,0,55,0.4955390837457445,0.8444444444444444,0.5290963649749756,0.8111111111111111,0.8111111111111111,0.7875,0.7858090257807581,0.7858090257807582
pavia_university,dbda_lite,10,0,56,0.5500537368986341,0.7888888888888889,,,,,,
pavia_university,dbda_lite,10,0,57,0.4922240548663669,0.8222222222222222,,,,,,
pavia_university,dbda_lite,10,0,58,0.49766936898231506,0.8888888888888888,,,,,,
pavia_university,dbda_lite,10,0,59,0.5180551038848029,0.7888888888888889,,,,,,
pavia_university,dbda_lite,10,0,60,0.4296824547979567,0.8888888888888888,0.4823222756385803,0.8333333333333334,0.8333333333333334,0.8125,0.8069466595782385,0.8069466595782384
pavia_university,dbda_lite,10,0,61,0.451842282878028,0.8444444444444444,,,,,,
pavia_university,dbda_lite,10,0,62,0.4281543983353509,0.8555555555555555,,,,,,
pavia_university,dbda_lite,10,0,63,0.44852786461512245,0.8666666666666667,,,,,,
pavia_university,dbda_lite,10,0,64,0.4493868086073134,0.8,,,,,,
pavia_university,dbda_lite,10,0,65,0.3904731147819095,0.9,0.43248769640922546,0.8333333333333334,0.8333333333333334,0.8125,0.8184153083870407,0.8184153083870408
pavia_university,dbda_lite,10,0,66,0.4062370604938931,0.8444444444444444,,,,,,
pavia_university,dbda_lite,10,0,67,0.39902518722746105,0.8888888888888888,,,,,,
pavia_university,dbda_lite,10,0,68,0.3641812456978692,0.9222222222222223,,,,,,
pavia_university,dbda_lite,10,0,69,0.39155789878633285,0.8666666666666667,,,,,,
pavia_university,dbda_lite,10,0,70,0.3367931875917647,0.9333333333333333,0.43876373767852783,0.8111111111111111,0.8111111111111112,0.7875,0.7928821464211664,0.7928821464211664
pavia_university,dbda_lite,10,0,71,0.32991680635346304,0.9111111111111111,,,,,,
pavia_university,dbda_lite,10,0,72,0.34483945502175223,0.8777777777777778,,,,,,
pavia_university,dbda_lite,10,0,73,0.37162780894173514,0.8777777777777778,,,,,,
pavia_university,dbda_lite,10,0,74,0.33351583613289726,0.9,,,,,,
pavia_university,dbda_lite,10,0,75,0.34132353729671905,0.8777777777777778,0.3419664204120636,0.8222222222222222,0.8222222222222223,0.8,0.8204047700951725,0.8204047700951725
pavia_university,dbda_lite,10,0,76,0.30954754882388646,0.9222222222222223,,,,,,
pavia_university,dbda_lite,10,0,77,0.3475896941290961,0.9,,,,,,
pavia_university,dbda_lite,10,0,78,0.28476496272616914,0.9333333333333333,,,,,,
pavia_university,dbda_lite,10,0,79,0.3309176756276025,0.8777777777777778,,,,,,
