dataset,model,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,dbda_lite,10,1,1,2.757456874847412,0.05625,2.7350897789001465,0.0875,0.0875,0.026666666666666616,0.05015297202797203,0.05015297202797203
salinas,dbda_lite,10,1,2,2.6959981441497805,0.08125,,,,,,
salinas,dbda_lite,10,1,3,2.650624895095825,0.21875,,,,,,
salinas,dbda_lite,10,1,4,2.6095329761505126,0.21875,,,,,,
salinas,dbda_lite,10,1,5,2.558274745941162,0.275,2.513456344604492,0.325,0.325,0.28,0.23195143302051197,0.23195143302051197
salinas,dbda_lite,10,1,6,2.5221397399902346,0.2875,,,,,,
salinas,dbda_lite,10,1,7,2.468103837966919,0.3125,,,,,,
salinas,dbda_lite,10,1,8,2.4120457649230955,0.3375,,,,,,
salinas,dbda_lite,10,1,9,2.3410265922546385,0.325,,,,,,
salinas,dbda_lite,10,1,10,2.2759501457214357,0.3875,2.1990723609924316,0.4375,0.4375,0.4,0.32313387172146407,0.3231338717214641
salinas,dbda_lite,10,1,11,2.244135618209839,0.36875,,,,,,
salinas,dbda_lite,10,1,12,2.2061044692993166,0.3875,,,,,,
salinas,dbda_lite,10,1,13,2.137140989303589,0.3875,,,,,,
salinas,dbda_lite,10,1,14,2.0390802145004274,0.40625,,,,,,
salinas,dbda_lite,10,1,15,2.0206740856170655,0.4125,1.8972524404525757,0.46875,0.46875,0.43333333333333335,0.3520270672817131,0.3520270672817131
salinas,dbda_lite,10,1,16,1.9411974906921388,0.4125,,,,,,
salinas,dbda_lite,10,1,17,1.8911418676376344,0.4,,,,,,
salinas,dbda_lite,10,1,18,1.8392939567565918,0.4625,,,,,,
salinas,dbda_lite,10,1,19,1.7265518426895141,0.45625,,,,,,
salinas,dbda_lite,10,1,20,1.5889633178710938,0.5125,1.5688164234161377,0.6,0.6000000000000001,0.5733333333333333,0.5049917441879433,0.5049917441879433
salinas,dbda_lite,10,1,21,1.5667374849319458,0.58125,,,,,,
salinas,dbda_lite,10,1,22,1.532481813430786,0.51875,,,,,,
salinas,dbda_lite,10,1,23,1.4520203113555907,0.6,,,,,,
salinas,dbda_lite,10,1,24,1.3680576086044312,0.61875,,,,,,
salinas,dbda_lite,10,1,25,1.3597124576568604,0.59375,1.1737096309661865,0.70625,0.70625,0.6866666666666666,0.6389805856911119,0.6389805856911119
salinas,dbda_lite,10,1,26,1.2176150798797607,0.68125,,,,,,
salinas,dbda_lite,10,1,27,1.1586140871047974,0.70625,,,,,,
salinas,dbda_lite,10,1,28,1.111149525642395,0.66875,,,,,,
salinas,dbda_lite,10,1,29,1.0844526767730713,0.7125,,,,,,
salinas,dbda_lite,10,1,30,1.0473453998565674,0.7125,0.8673883676528931,0.8375,0.8374999999999999,0.8266666666666667,0.8236767344497606,0.8236767344497608
salinas,dbda_lite,10,1,31,0.9550249934196472,0.75625,,,,,,
salinas,dbda_lite,10,1,32,0.919145405292511,0.79375,,,,,,
salinas,dbda_lite,10,1,33,0.8608545184135437,0.80625,,,,,,
salinas,dbda_lite,10,1,34,0.8264163255691528,0.8125,,,,,,
salinas,dbda_lite,10,1,35,0.8027346968650818,0.8375,0.6353755593299866,0.93125,0.93125,0.9266666666666666,0.926257952573742,0.926257952573742
salinas,dbda_lite,10,1,36,0.7790525078773498,0.83125,,,,,,
salinas,dbda_lite,10,1,37,0.6619809746742249,0.85,,,,,,
salinas,dbda_lite,10,1,38,0.6655035138130188,0.83125,,,,,,
salinas,dbda_lite,10,1,39,0.6594495296478271,0.85625,,,,,,
salinas,dbda_lite,10,1,40,0.6802557229995727,0.80625,0.4201417863368988,0.93125,0.93125,0.9266666666666666,0.923366107576634,0.9233661075766338
salinas,dbda_lite,10,1,41,0.6414930701255799,0.825,,,,,,
