dataset,model,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,dbda_lite,10,4,1,2.7614912509918215,0.09375,2.7413315773010254,0.125,0.125,0.06666666666666665,0.04805530575539568,0.04805530575539568
salinas,dbda_lite,10,4,2,2.712370252609253,0.15,,,,,,
salinas,dbda_lite,10,4,3,2.6803893089294433,0.1875,,,,,,
salinas,dbda_lite,10,4,4,2.618126964569092,0.31875,,,,,,
salinas,dbda_lite,10,4,5,2.5790287017822267,0.30625,2.5509514808654785,0.28125,0.28125,0.23333333333333328,0.1751998001998002,0.17519980019980022
salinas,dbda_lite,10,4,6,2.559655237197876,0.3375,,,,,,
salinas,dbda_lite,10,4,7,2.4984298229217528,0.3625,,,,,,
salinas,dbda_lite,10,4,8,2.44614782333374,0.375,,,,,,
salinas,dbda_lite,10,4,9,2.392011308670044,0.34375,,,,,,
salinas,dbda_lite,10,4,10,2.3102947235107423,0.3875,2.2004339694976807,0.425,0.425,0.3866666666666667,0.32002208252208253,0.3200220825220825
salinas,dbda_lite,10,4,11,2.2743314266204835,0.375,,,,,,
salinas,dbda_lite,10,4,12,2.2075592517852782,0.3875,,,,,,
salinas,dbda_lite,10,4,13,2.1306490898132324,0.40625,,,,,,
salinas,dbda_lite,10,4,14,2.068217134475708,0.44375,,,,,,
salinas,dbda_lite,10,4,15,2.0206145524978636,0.4125,1.8802165985107422,0.5,0.5,0.4666666666666667,0.4076428774563048,0.40764287745630484
salinas,dbda_lite,10,4,16,1.9536039113998414,0.4875,,,,,,
salinas,dbda_lite,10,4,17,1.8997940063476562,0.4625,,,,,,
salinas,dbda_lite,10,4,18,1.7874742984771728,0.425,,,,,,
salinas,dbda_lite,10,4,19,1.7700541496276856,0.525,,,,,,
salinas,dbda_lite,10,4,20,1.635386300086975,0.56875,1.5529519319534302,0.58125,0.58125,0.5533333333333333,0.4695441950291089,0.4695441950291088
salinas,dbda_lite,10,4,21,1.5942373752593995,0.56875,,,,,,
salinas,dbda_lite,10,4,22,1.5204064846038818,0.61875,,,,,,
salinas,dbda_lite,10,4,23,1.458173656463623,0.61875,,,,,,
salinas,dbda_lite,10,4,24,1.4601784467697143,0.59375,,,,,,
salinas,dbda_lite,10,4,25,1.3366949081420898,0.625,1.198876142501831,0.71875,0.71875,0.7,0.6537755987034425,0.6537755987034425
salinas,dbda_lite,10,4,26,1.3054784059524536,0.60625,,,,,,
salinas,dbda_lite,10,4,27,1.1944230556488038,0.65625,,,,,,
salinas,dbda_lite,10,4,28,1.132014226913452,0.625,,,,,,
salinas,dbda_lite,10,4,29,1.1321821451187133,0.6625,,,,,,
salinas,dbda_lite,10,4,30,1.0859315872192383,0.6625,0.877339243888855,0.78125,0.78125,0.7666666666666666,0.7235537013762819,0.723553701376282
salinas,dbda_lite,10,4,31,1.0098626136779785,0.70625,,,,,,
salinas,dbda_lite,10,4,32,0.9745078682899475,0.76875,,,,,,
salinas,dbda_lite,10,4,33,0.9758349895477295,0.725,,,,,,
salinas,dbda_lite,10,4,34,0.8223448038101197,0.8125,,,,,,
salinas,dbda_lite,10,4,35,0.8060931324958801,0.7875,0.6564770340919495,0.8125,0.8125,0.8,0.7752279423475076,0.7752279423475076
salinas,dbda_lite,10,4,36,0.8549154758453369,0.76875,,,,,,
salinas,dbda_lite,10,4,37,0.7519941687583923,0.80625,,,,,,
salinas,dbda_lite,10,4,38,0.715358316898346,0.78125,,,,,,
salinas,dbda_lite,10,4,39,0.6856820940971374,0.79375,,,,,,
salinas,dbda_lite,10,4,40,0.6442944049835205,0.76875,0.45356059074401855,0.90625,0.90625,0.9,0.8850317639017329,0.885031763901733
salinas,dbda_lite,10,4,41,0.6598558545112609,0.8375,,,,,,
salinas,dbda_lite,10,4,42,0.6360543608665467,0.85,,,,,,
salinas,dbda_lite,10,4,43,0.5916152596473694,0.84375,,,,,,
salinas,dbda_lite,10,4,44,0.5937214016914367,0.88125,,,,,,
salinas,dbda_lite,10,4,45,0.5696736216545105,0.8375,0.3440960943698883,0.925,0.925,0.92,0.9037698412698413,0.9037698412698412
salinas,dbda_lite,10,4,46,0.4878380954265594,0.84375,,,,,,
salinas,dbda_lite,10,4,47,0.5077907562255859,0.85,,,,,,
salinas,dbda_lite,10,4,48,0.4344745874404907,0.88125,,,,,,
salinas,dbda_lite,10,4,49,0.4667857766151428,0.8875,,,,,,
salinas,dbda_lite,10,4,50,0.4398872494697571,0.91875,0.28702500462532043,0.925,0.925,0.92,0.9037698412698413,0.9037698412698412
salinas,dbda_lite,10,4,51,0.46143879890441897,0.86875,,,,,,
salinas,dbda_lite,10,4,52,0.3864655077457428,0.88125,,,,,,
salinas,dbda_lite,10,4,53,0.4141243577003479,0.9,,,,,,
salinas,dbda_lite,10,4,54,0.4145700097084045,0.88125,,,,,,
salinas,dbda_lite,10,4,55,0.40631804466247556,0.89375,0.23251447081565857,0.925,0.925,0.92,0.9037698412698413,0.9037698412698412
salinas,dbda_lite,10,4,56,0.40284892320632937,0.875,,,,,,
salinas,dbda_lite,10,4,57,0.374992173910141,0.875,,,,,,
salinas,dbda_lite,10,4,58,0.2922267556190491,0.90625,,,,,,
salinas,dbda_lite,10,4,59,0.364775949716568,0.89375,,,,,,
salinas,dbda_lite,10,4,60,0.30099796056747435,0.8875,0.20889818668365479,0.925,0.925,0.92,0.9037698412698413,0.9037698412698412
salinas,dbda_lite,10,4,61,0.3507919430732727,0.875,,,,,,
salinas,dbda_lite,10,4,62,0.3011748015880585,0.9,,,,,,
salinas,dbda_lite,10,4,63,0.2634422242641449,0.94375,,,,,,
salinas,dbda_lite,10,4,64,0.30927850008010865,0.89375,,,,,,
salinas,dbda_lite,10,4,65,0.2484149932861328,0.93125,0.19804346561431885,0.925,0.925,0.92,0.9037698412698413,0.9037698412698412
salinas,dbda_lite,10,4,66,0.3408011496067047,0.9,,,,,,
salinas,dbda_lite,10,4,67,0.2918918490409851,0.90625,,,,,,
salinas,dbda_lite,10,4,68,0.2967504233121872,0.9125,,,,,,
salinas,dbda_lite,10,4,69,0.24864840507507324,0.9125,,,,,,
salinas,dbda_lite,10,4,70,0.27587988376617434,0.91875,0.18590429425239563,0.925,0.925,0.92,0.9037698412698413,0.9037698412698412
salinas,dbda_lite,10,4,71,0.2620467722415924,0.93125,,,,,,
salinas,dbda_lite,10,4,72,0.2614798665046692,0.93125,,,,,,
salinas,dbda_lite,10,4,73,0.26986720561981203,0.90625,,,,,,
salinas,dbda_lite,10,4,74,0.23987081944942473,0.925,,,,,,
salinas,dbda_lite,10,4,75,0.2920051097869873,0.94375,0.1856130212545395,0.925,0.925,0.92,0.9037698412698413,0.9037698412698412
