dataset,model,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectralformer_lite,10,4,1,2.911505174636841,0.05625,2.6305699348449707,0.13125,0.13125,0.07333333333333336,0.07246767241379311,0.07246767241379312
salinas,spectralformer_lite,10,4,2,2.6555134773254396,0.1875,,,,,,
salinas,spectralformer_lite,10,4,3,2.5502593994140623,0.1,,,,,,
salinas,spectralformer_lite,10,4,4,2.278121328353882,0.3375,,,,,,
salinas,spectralformer_lite,10,4,5,2.216569709777832,0.3,1.8983453512191772,0.54375,0.54375,0.5133333333333333,0.4597043781525205,0.4597043781525206
salinas,spectralformer_lite,10,4,6,2.056782341003418,0.3625,,,,,,
salinas,spectralformer_lite,10,4,7,1.8297623872756958,0.4125,,,,,,
salinas,spectralformer_lite,10,4,8,1.7924172163009644,0.43125,,,,,,
salinas,spectralformer_lite,10,4,9,1.597151517868042,0.5375,,,,,,
salinas,spectralformer_lite,10,4,10,1.5887917518615722,0.475,1.1475615501403809,0.725,0.725,0.7066666666666667,0.6497835497835498,0.6497835497835498
salinas,spectralformer_lite,10,4,11,1.3329920768737793,0.64375,,,,,,
salinas,spectralformer_lite,10,4,12,1.2463728427886962,0.64375,,,,,,
salinas,spectralformer_lite,10,4,13,1.1635650157928468,0.66875,,,,,,
salinas,spectralformer_lite,10,4,14,1.0893191576004029,0.725,,,,,,
salinas,spectralformer_lite,10,4,15,0.9426316976547241,0.7625,0.7990650534629822,0.81875,0.81875,0.8066666666666666,0.7853088462463462,0.7853088462463462
salinas,spectralformer_lite,10,4,16,0.9309552788734436,0.8125,,,,,,
salinas,spectralformer_lite,10,4,17,0.9218424320220947,0.7625,,,,,,
salinas,spectralformer_lite,10,4,18,0.8563192129135132,0.8,,,,,,
salinas,spectralformer_lite,10,4,19,0.8184503555297852,0.81875,,,,,,
salinas,spectralformer_lite,10,4,20,0.7475383281707764,0.80625,0.5889180898666382,0.9375,0.9375,0.9333333333333333,0.936863830893983,0.936863830893983
salinas,spectralformer_lite,10,4,21,0.7151319026947022,0.8375,,,,,,
salinas,spectralformer_lite,10,4,22,0.7101495623588562,0.8375,,,,,,
salinas,spectralformer_lite,10,4,23,0.6732747673988342,0.86875,,,,,,
salinas,spectralformer_lite,10,4,24,0.5876228928565979,0.89375,,,,,,
salinas,spectralformer_lite,10,4,25,0.5464378952980041,0.875,0.4309098720550537,0.93125,0.93125,0.9266666666666666,0.9287350809889172,0.9287350809889172
salinas,spectralformer_lite,10,4,26,0.516264945268631,0.9125,,,,,,
salinas,spectralformer_lite,10,4,27,0.5298880577087403,0.9,,,,,,
salinas,spectralformer_lite,10,4,28,0.4996627449989319,0.88125,,,,,,
salinas,spectralformer_lite,10,4,29,0.4369936168193817,0.90625,,,,,,
salinas,spectralformer_lite,10,4,30,0.47468063831329343,0.89375,0.3421784043312073,0.9375,0.9375,0.9333333333333333,0.9357233597100167,0.9357233597100167
salinas,spectralformer_lite,10,4,31,0.42723522186279295,0.925,,,,,,
salinas,spectralformer_lite,10,4,32,0.33459068536758424,0.95625,,,,,,
salinas,spectralformer_lite,10,4,33,0.3713896155357361,0.9625,,,,,,
salinas,spectralformer_lite,10,4,34,0.35572272539138794,0.93125,,,,,,
salinas,spectralformer_lite,10,4,35,0.3329998433589935,0.93125,0.28359782695770264,0.93125,0.93125,0.9266666666666666,0.9306921516959881,0.9306921516959881
salinas,spectralformer_lite,10,4,36,0.3169150769710541,0.9625,,,,,,
salinas,spectralformer_lite,10,4,37,0.3542891800403595,0.93125,,,,,,
salinas,spectralformer_lite,10,4,38,0.30093373656272887,0.95,,,,,,
salinas,spectralformer_lite,10,4,39,0.3131506323814392,0.975,,,,,,
salinas,spectralformer_lite,10,4,40,0.29901697039604186,0.94375,0.22981782257556915,0.94375,0.94375,0.94,0.9426167041256555,0.9426167041256555
salinas,spectralformer_lite,10,4,41,0.28737043142318724,0.9375,,,,,,
salinas,spectralformer_lite,10,4,42,0.26347615122795104,0.95625,,,,,,
salinas,spectralformer_lite,10,4,43,0.2554964363574982,0.95625,,,,,,
salinas,spectralformer_lite,10,4,44,0.2401827871799469,0.95625,,,,,,
salinas,spectralformer_lite,10,4,45,0.2435140609741211,0.975,0.21879252791404724,0.95625,0.95625,0.9533333333333334,0.9557748538011697,0.9557748538011696
salinas,spectralformer_lite,10,4,46,0.2502270042896271,0.9375,,,,,,
salinas,spectralformer_lite,10,4,47,0.23254263699054717,0.95625,,,,,,
salinas,spectralformer_lite,10,4,48,0.23588855862617492,0.9625,,,,,,
salinas,spectralformer_lite,10,4,49,0.21013061106204986,0.96875,,,,,,
salinas,spectralformer_lite,10,4,50,0.2231359899044037,0.9375,0.21695928275585175,0.93125,0.9312499999999999,0.9266666666666666,0.9168408220132358,0.9168408220132358
salinas,spectralformer_lite,10,4,51,0.24056570529937743,0.95,,,,,,
salinas,spectralformer_lite,10,4,52,0.21981508731842042,0.9375,,,,,,
salinas,spectralformer_lite,10,4,53,0.17817948758602142,0.96875,,,,,,
salinas,spectralformer_lite,10,4,54,0.20102082788944245,0.9625,,,,,,
