dataset,shot,seed,epoch,train_loss,train_ce_loss,train_metric_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,5,1,1,3.0087138175964356,2.987972116470337,0.10370850339531898,0.075,2.7366867542266844,0.15,0.15,0.09333333333333338,0.1065909090909091,0.1065909090909091
salinas,5,1,2,2.645932197570801,2.6255491256713865,0.10191505253314972,0.225,2.4303733825683596,0.30625,0.30625,0.26,0.24518923372024393,0.24518923372024393
salinas,5,1,3,2.340167760848999,2.3200720310211183,0.10047847777605057,0.3625,2.15254225730896,0.4625,0.4625,0.42666666666666664,0.3685518197296635,0.3685518197296635
salinas,5,1,4,2.0651679754257204,2.045357656478882,0.09905145391821861,0.5375,1.893696701526642,0.59375,0.59375,0.5666666666666667,0.5191183941193234,0.5191183941193234
salinas,5,1,5,1.8063680410385132,1.7868403911590576,0.09763819128274917,0.575,1.6592559814453125,0.625,0.625,0.6,0.5528514565461302,0.5528514565461302
salinas,5,1,6,1.574648380279541,1.555314064025879,0.09667168259620666,0.7,1.448799467086792,0.7375,0.7375,0.72,0.6899103691866849,0.6899103691866849
salinas,5,1,7,1.3672946453094483,1.348314070701599,0.09490289762616158,0.7875,1.2570033311843871,0.8375,0.8374999999999999,0.8266666666666667,0.7942812319234384,0.7942812319234382
salinas,5,1,8,1.1783445835113526,1.1595569014549256,0.09393847323954105,0.85,1.086382657289505,0.85625,0.85625,0.8466666666666667,0.8175268984765552,0.8175268984765551
salinas,5,1,9,1.006800353527069,0.988271427154541,0.09264456108212471,0.9,0.9377543509006501,0.89375,0.89375,0.8866666666666667,0.8707508127202063,0.8707508127202065
salinas,5,1,10,0.859682559967041,0.8414259076118469,0.09128324910998345,0.9125,0.8103878557682037,0.90625,0.90625,0.9,0.8848779144831775,0.8848779144831778
salinas,5,1,11,0.737668240070343,0.7197750926017761,0.089465694129467,0.9125,0.7046704113483429,0.9125,0.9125,0.9066666666666666,0.8946306138910494,0.8946306138910494
salinas,5,1,12,0.6344438910484314,0.6168004155158997,0.08821734711527825,0.9625,0.6187035739421844,0.93125,0.93125,0.9266666666666666,0.919329573934837,0.9193295739348372
salinas,5,1,13,0.5522903859615326,0.5351102709770202,0.08590059727430344,0.95,0.54853475689888,0.9375,0.9375,0.9333333333333333,0.933734335839599,0.9337343358395991
salinas,5,1,14,0.48310600519180297,0.4663505733013153,0.08377711065113544,0.95,0.49051849246025087,0.9375,0.9375,0.9333333333333333,0.933734335839599,0.9337343358395991
salinas,5,1,15,0.4274318218231201,0.41125157475471497,0.08090121597051621,0.9625,0.44290279746055605,0.93125,0.93125,0.9266666666666666,0.9286301691729324,0.9286301691729324
salinas,5,1,16,0.3806566596031189,0.364956921339035,0.07849872410297394,0.9625,0.404043635725975,0.94375,0.9437500000000001,0.94,0.9432292853345485,0.9432292853345485
salinas,5,1,17,0.34221768379211426,0.3272293508052826,0.07494168356060982,0.9625,0.37199588418006896,0.94375,0.9437500000000001,0.94,0.9432292853345485,0.9432292853345485
salinas,5,1,18,0.3110815674066544,0.29666135013103484,0.07210108265280724,0.975,0.3456377774477005,0.94375,0.9437500000000001,0.94,0.9416510025062657,0.9416510025062657
