dataset,shot,seed,epoch,train_loss,train_ce_loss,train_metric_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,5,2,1,2.902785587310791,2.8911900520324707,0.05797761827707291,0.125,2.6538453817367555,0.1375,0.13749999999999998,0.07999999999999996,0.11258646245059288,0.11258646245059287
salinas,5,2,2,2.553745746612549,2.54266242980957,0.055416638031601906,0.2,2.3553297877311707,0.225,0.22499999999999998,0.17333333333333334,0.1696688476579781,0.1696688476579781
salinas,5,2,3,2.25083532333374,2.240135908126831,0.053497148863971236,0.3125,2.0879103541374207,0.41875,0.41874999999999996,0.38,0.36795172233680296,0.36795172233680296
salinas,5,2,4,1.9786424875259399,1.9683733224868774,0.051345831155776976,0.55,1.8418044447898865,0.59375,0.59375,0.5666666666666667,0.5324363136863137,0.5324363136863137
salinas,5,2,5,1.7316604137420655,1.7218493938446044,0.04905507657676935,0.6375,1.6180099725723267,0.63125,0.63125,0.6066666666666667,0.5697290647948543,0.5697290647948543
salinas,5,2,6,1.5039637327194213,1.4944734811782836,0.047451342642307284,0.6875,1.4129384636878968,0.6875,0.6875,0.6666666666666667,0.6273137932847552,0.6273137932847552
salinas,5,2,7,1.2994632244110107,1.29035804271698,0.04552580937743187,0.75,1.2293354988098144,0.7625,0.7625,0.7466666666666666,0.7175580547515903,0.7175580547515903
salinas,5,2,8,1.1175461292266846,1.1087809085845948,0.04382612034678459,0.8,1.0670240342617034,0.825,0.825,0.8133333333333334,0.7906634623546388,0.7906634623546388
salinas,5,2,9,0.9559531450271607,0.9474740505218506,0.042395418230444196,0.8625,0.9249212861061096,0.85625,0.85625,0.8466666666666667,0.8296150728965861,0.8296150728965861
salinas,5,2,10,0.8147287011146546,0.8065382480621338,0.04095230177044869,0.9,0.8039103388786316,0.8625,0.8625,0.8533333333333333,0.8463476219567214,0.8463476219567214
salinas,5,2,11,0.6975273966789246,0.6896329283714294,0.039472299814224246,0.9,0.7010117530822754,0.86875,0.86875,0.86,0.8586251908790272,0.858625190879027
salinas,5,2,12,0.5944952726364136,0.5868380904197693,0.038285935297608376,0.95,0.6167970955371856,0.90625,0.90625,0.9,0.9021150972350662,0.9021150972350662
salinas,5,2,13,0.5129696190357208,0.5055739939212799,0.0369781132787466,1.0,0.5475064933300018,0.91875,0.91875,0.9133333333333333,0.9125373529978793,0.9125373529978793
salinas,5,2,14,0.44253560304641726,0.43540865182876587,0.035634776949882506,1.0,0.4910458743572235,0.925,0.925,0.92,0.9212186716791979,0.9212186716791979
salinas,5,2,15,0.38961654901504517,0.3827014029026031,0.03457572758197784,1.0,0.44345433712005616,0.9125,0.9125,0.9066666666666666,0.9063030171582802,0.9063030171582802
salinas,5,2,16,0.3394205868244171,0.33274042010307314,0.03340082196518779,1.0,0.40521024763584135,0.9375,0.9375,0.9333333333333333,0.9364773025915172,0.936477302591517
salinas,5,2,17,0.29962716400623324,0.2932189404964447,0.032041114568710324,1.0,0.37384483218193054,0.94375,0.94375,0.94,0.9427116384311162,0.9427116384311163
salinas,5,2,18,0.26819193959236143,0.262059873342514,0.03066035285592079,1.0,0.348188479244709,0.91875,0.91875,0.9133333333333333,0.9125216888374783,0.9125216888374783
salinas,5,2,19,0.2380557417869568,0.23215662837028503,0.029495571926236152,1.0,0.326327508687973,0.91875,0.91875,0.9133333333333333,0.9125216888374783,0.9125216888374783
salinas,5,2,20,0.21562219262123108,0.20998763740062715,0.02817278290167451,1.0,0.30765785798430445,0.91875,0.91875,0.9133333333333333,0.9125216888374783,0.9125216888374783
salinas,5,2,21,0.19501663744449615,0.1896154224872589,0.02700608279556036,1.0,0.29296837002038956,0.90625,0.90625,0.9,0.9000357638801575,0.9000357638801575
salinas,5,2,22,0.17654202580451966,0.17145156264305114,0.025452311709523202,1.0,0.27801393568515775,0.925,0.9249999999999999,0.92,0.9239600493133944,0.9239600493133941
salinas,5,2,23,0.16077259480953215,0.15592528581619264,0.024236559495329858,1.0,0.26646642535924914,0.91875,0.91875,0.9133333333333333,0.9166337492281429,0.9166337492281429
salinas,5,2,24,0.1472545564174652,0.1426066666841507,0.023239445220679045,1.0,0.2554619051516056,0.93125,0.9312499999999999,0.9266666666666666,0.9290247398800031,0.929024739880003
salinas,5,2,25,0.13485704511404037,0.13048100471496582,0.021880202926695347,1.0,0.2458444707095623,0.93125,0.9312499999999999,0.9266666666666666,0.9290247398800031,0.929024739880003
salinas,5,2,26,0.12415415346622467,0.12002393156290055,0.020651108212769033,1.0,0.23823766633868218,0.91875,0.91875,0.9133333333333333,0.9124267545320177,0.9124267545320176
salinas,5,2,27,0.11598461866378784,0.11206677705049514,0.019589201919734477,1.0,0.23367629945278168,0.90625,0.90625,0.9,0.8999519679666739,0.8999519679666739
