shot,HybridSN-small OA,Spectral Gated QNN OA,Delta OA,HybridSN-small Macro-F1,Spectral Gated QNN Macro-F1,Delta Macro-F1,runs
5,72.01915403032721,71.19114126097367,-0.8280127693535477,63.80526208226654,63.72421148678289,-0.0810505954836449,5
10,80.12265004523978,80.71780436312457,0.595154317884794,71.53315253298541,71.54134580070831,0.008193267722900188,5
