epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,1.776007809422233,0.558470349159431,0.3865929803338761,0.49530811122901197,0.30959964252967936
2,0.7932866400951645,0.7956770737114355,0.7078693663478558,0.7707319413880726,0.6969238836653977
3,0.44200361741972427,0.8946979493811196,0.8780735156886086,0.8828019014032693,0.8711797948200921
4,0.26149916755694946,0.9388509144651764,0.9527171918972287,0.9319070564230252,0.9552119851044432
5,0.1759213737190783,0.9425457232588214,0.9683198918161802,0.9361825355766453,0.9665708817599237
6,0.14090203045311894,0.9469794938111953,0.9624016607404056,0.9408009774674382,0.9667438994462343
7,0.12664141486132488,0.9560317753556253,0.9640965719886462,0.9509648695510252,0.9692819293934283
8,0.10900456082772433,0.9687788656937003,0.9805503270683428,0.9652423004869969,0.9807900199421962
9,0.09749771190665425,0.9630519120635507,0.9690514749240795,0.9588110916335267,0.9736802278931882
10,0.08810187554632569,0.9591723628302236,0.9746458003153534,0.9544426588721983,0.977035198826266
11,0.07650321104177614,0.9602808054683171,0.9729451616524372,0.9556851042632537,0.9768767359503983
12,0.07088682620461922,0.9663772399778311,0.9793640695995951,0.9625006204435463,0.9816670697268507
