dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,train_loss,train_ce_loss,train_supcon_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,1,0.0059931096620857716,0.05000000074505806,2.391226365831163,2.1804397900899253,1.0539327091640895,0.14444444444444443,2.106559154722426,0.28888888888888886,0.28888888888888886,0.19999999999999996,0.24482096955215235,0.24482096955215238
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,2,0.012083631940186024,0.10000000149011612,2.054725917180379,1.8710309320025973,0.9184748570124308,0.37777777777777777,1.8410599682066175,0.43333333333333335,0.43333333333333335,0.36250000000000004,0.37526764266960344,0.3752676426696035
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,3,0.01835644617676735,0.15000000596046448,1.7601638661490546,1.5962406635284423,0.8196158912446764,0.5777777777777777,1.6150964180628458,0.6111111111111112,0.6111111111111112,0.5625,0.5510746746826075,0.5510746746826075
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,4,0.024875713512301445,0.20000000298023224,1.5823532660802206,1.3669659747017755,1.0769363972875807,0.7,1.4214013894399007,0.6333333333333333,0.6333333333333333,0.5875,0.5660891682563509,0.5660891682563509
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,5,0.03167542442679405,0.25,1.373764815595415,1.1732855452431572,1.0023962802357145,0.7222222222222222,1.2588879042201573,0.6333333333333333,0.6333333333333333,0.5875,0.5770820658727249,0.5770820658727249
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,6,0.038772232830524445,0.30000001192092896,1.222208899921841,1.0111702495151096,1.0551931990517511,0.8,1.1284218549728393,0.7666666666666667,0.7666666666666667,0.7375,0.7689304346660653,0.7689304346660654
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,7,0.04620250314474106,0.3499999940395355,1.0813678052690294,0.8756286210483974,1.02869603700108,0.8555555555555555,1.0248684114880031,0.7888888888888889,0.788888888888889,0.7625,0.7906079945789193,0.7906079945789192
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,8,0.0540192686021328,0.4000000059604645,0.9507061468230353,0.7693882385889689,0.9065894842147827,0.8666666666666667,0.9401038686434428,0.7888888888888889,0.788888888888889,0.7625,0.7906079945789193,0.7906079945789192
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,9,0.06220927834510803,0.44999998807907104,0.8508153001467387,0.6811020056406657,0.8485664089520772,0.8777777777777778,0.8725223090913561,0.7888888888888889,0.788888888888889,0.7625,0.7906079945789193,0.7906079945789192
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,10,0.07079943269491196,0.5,0.7674209872881571,0.6065247668160333,0.8044810381200579,0.8777777777777778,0.8198853903346591,0.7888888888888889,0.788888888888889,0.7625,0.7906079945789193,0.7906079945789192
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,11,0.07980857044458389,0.550000011920929,0.7037369026078119,0.5435023956828647,0.8011725452211168,0.8777777777777778,0.7792537755436367,0.8,0.8,0.775,0.8011900051609299,0.80119000516093
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,12,0.08930511027574539,0.6000000238418579,0.6706869059138828,0.49190762639045715,0.8938964363601473,0.8777777777777778,0.7457883358001709,0.8,0.8,0.775,0.8011900051609299,0.80119000516093
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,13,0.09916059672832489,0.6499999761581421,0.6023274395200942,0.44630717635154726,0.7801012953122457,0.9,0.7177660650677151,0.8,0.8,0.775,0.8011900051609299,0.80119000516093
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,14,0.1094699278473854,0.699999988079071,0.5556122991773818,0.41001479228337606,0.7279874953958724,0.9111111111111111,0.6959884378645155,0.8111111111111111,0.8111111111111111,0.7875,0.8115273328895619,0.8115273328895619
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,15,0.12016370892524719,0.75,0.510819877518548,0.3758193870385488,0.6750024265713161,0.9222222222222223,0.6788296010759142,0.8,0.8,0.775,0.7985473934390342,0.7985473934390341
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,16,0.1313869208097458,0.800000011920929,0.4998090598318312,0.3450499176979065,0.773795673582289,0.9333333333333333,0.6631943318578932,0.7888888888888889,0.7888888888888889,0.7625,0.7880164547616425,0.7880164547616425
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,17,0.1429576575756073,0.8500000238418579,0.5060310098859999,0.31859427293141684,0.9371836554672983,0.9444444444444444,0.6498124334547255,0.8,0.8,0.775,0.7985473934390342,0.7985473934390341
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,18,0.15495285391807556,0.8999999761581421,0.4466185463799371,0.29586877624193825,0.7537488063176473,0.9444444444444444,0.6395286321640015,0.7888888888888889,0.7888888888888889,0.7625,0.7880164547616425,0.7880164547616425
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,19,0.16730201244354248,0.949999988079071,0.450842907693651,0.2734997454616759,0.886715766456392,0.9555555555555556,0.630064939128028,0.8,0.8,0.775,0.7985473934390342,0.7985473934390341
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,20,0.1802067756652832,1.0,0.42337047259012855,0.2544527252515157,0.8445887433158027,0.9555555555555556,0.622173367606269,0.8,0.7999999999999999,0.775,0.7987920137042944,0.7987920137042944
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,21,0.18437384068965912,1.0,0.39063144226868945,0.23914828234248692,0.757415779100524,0.9555555555555556,0.6156478749381171,0.8111111111111111,0.8111111111111111,0.7875,0.8096575614119474,0.8096575614119473
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,22,0.18869031965732574,1.0,0.3797993964619107,0.22389576103952197,0.7795181843969557,0.9555555555555556,0.610436471303304,0.8111111111111111,0.8111111111111111,0.7875,0.8096575614119474,0.8096575614119473
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,23,0.19297024607658386,1.0,0.3664863930808173,0.21023904515637293,0.7812366975678338,0.9555555555555556,0.6072141316201952,0.8111111111111111,0.8111111111111111,0.7875,0.8085829050741332,0.8085829050741331
pavia_university,spectral_qnn_residualsafe_gated_supcon,10,1,24,0.19722102582454681,1.0,0.34159163501527573,0.19720369577407837,0.7219396763377719,0.9777777777777777,0.6027558889653948,0.8111111111111111,0.8111111111111111,0.7875,0.8085829050741332,0.8085829050741331
