dataset,model,shot,seed,OA,AA,Kappa,Macro-F1,Weighted-F1,best_epoch,train_time_seconds,test_time_seconds,trainable_parameters,encoder_feature_dim,spectral_dim,train_size,validation_size,test_size
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,0,0.7314445331205107,0.8330113591543933,0.6999606045942242,0.6638491280381735,0.7467995562418273,20,12.916680812835693,16.24121117591858,2100,32,30,80,145,10024
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,1,0.6865522745411013,0.7920517936843664,0.649714623715077,0.6057681392147655,0.674376965263571,8,7.554030179977417,16.615889310836792,2100,32,30,80,145,10024
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,2,0.6998204309656824,0.8146259055484919,0.6623935010061468,0.6158257646642564,0.6954387137720252,31,17.429717779159546,16.336153030395508,2100,32,30,80,145,10024
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,3,0.7121907422186752,0.8290138859807066,0.6786233301879006,0.6494148344241496,0.7354810602309846,24,14.261361837387085,16.492324829101562,2100,32,30,80,145,10024
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,4,0.7413208300079809,0.8253816908400016,0.7084989059049551,0.6421871646206652,0.7467631301856335,18,11.789234161376953,16.49757409095764,2100,32,30,80,145,10024
