class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.4444444444444444,0.9696969696969697,0.6095238095238096,33
1,Corn-notill,0.7325982081323226,0.7523000707714084,0.74231843575419,1413
2,Corn-mintill,0.14,0.0343558282208589,0.05517241379310345,815
3,Corn,0.38738738738738737,0.7747747747747747,0.5165165165165165,222
4,Grass-pasture,0.7373493975903614,0.6538461538461539,0.6930917327293318,468
5,Grass-trees,0.685,0.958041958041958,0.7988338192419825,715
6,Grass-pasture-mowed,0.2345679012345679,1.0,0.38,19
7,Hay-windrowed,0.9150197628458498,1.0,0.95562435500516,463
8,Oats,0.21153846153846154,0.9166666666666666,0.34375,12
9,Soybean-notill,0.633423180592992,0.7366771159874608,0.6811594202898551,957
10,Soybean-mintill,0.8822441430332922,0.5864754098360656,0.7045790251107829,2440
11,Soybean-clean,0.7150684931506849,0.4515570934256055,0.5535524920466596,578
12,Wheat,0.29874213836477986,1.0,0.4600484261501211,190
13,Woods,0.9148936170212766,0.86,0.8865979381443299,1250
14,Buildings-Grass-Trees-Drives,0.49658002735978113,0.9784366576819407,0.6588021778584392,371
15,Stone-Steel-Towers,0.484472049689441,1.0,0.6527196652719666,78
