class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.132,1.0,0.2332155477031802,33
1,Corn-notill,0.7119741100323624,0.46709129511677283,0.5641025641025641,1413
2,Corn-mintill,0.8796844181459567,0.5472392638036809,0.6747352496217852,815
3,Corn,0.600609756097561,0.8873873873873874,0.7163636363636363,222
4,Grass-pasture,0.6794055201698513,0.6837606837606838,0.6815761448349308,468
5,Grass-trees,0.800531914893617,0.8419580419580419,0.8207225630538514,715
6,Grass-pasture-mowed,0.3064516129032258,1.0,0.4691358024691358,19
7,Hay-windrowed,0.8194690265486726,1.0,0.9007782101167315,463
8,Oats,0.10434782608695652,1.0,0.1889763779527559,12
9,Soybean-notill,0.8178528347406514,0.7084639498432602,0.7592385218365062,957
10,Soybean-mintill,0.8327948303715671,0.8450819672131148,0.838893409275834,2440
11,Soybean-clean,0.5792349726775956,0.7335640138408305,0.6473282442748092,578
12,Wheat,0.7692307692307693,1.0,0.8695652173913043,190
13,Woods,0.9750542299349241,0.7192,0.8278084714548803,1250
14,Buildings-Grass-Trees-Drives,0.5349854227405247,0.9892183288409704,0.6944181646168401,371
15,Stone-Steel-Towers,0.4838709677419355,0.9615384615384616,0.6437768240343348,78
