class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.2661290322580645,1.0,0.42038216560509556,33
1,Corn-notill,0.8056603773584906,0.3021939136588818,0.4395265054040144,1413
2,Corn-mintill,0.5117801047120419,0.47975460122699387,0.49525015832805575,815
3,Corn,0.8884120171673819,0.9324324324324325,0.9098901098901099,222
4,Grass-pasture,0.8819277108433735,0.782051282051282,0.8289920724801813,468
5,Grass-trees,0.9032786885245901,0.7706293706293706,0.8316981132075472,715
6,Grass-pasture-mowed,0.24358974358974358,1.0,0.3917525773195876,19
7,Hay-windrowed,0.8768939393939394,1.0,0.934409687184662,463
8,Oats,0.06417112299465241,1.0,0.12060301507537688,12
9,Soybean-notill,0.7363128491620111,0.6886102403343782,0.7116630669546437,957
10,Soybean-mintill,0.812221231043711,0.7463114754098361,0.7778727039726613,2440
11,Soybean-clean,0.4676470588235294,0.2750865051903114,0.3464052287581699,578
12,Wheat,0.472636815920398,1.0,0.6418918918918919,190
13,Woods,0.7740667976424361,0.9456,0.8512783579402232,1250
14,Buildings-Grass-Trees-Drives,0.5096153846153846,1.0,0.6751592356687898,371
15,Stone-Steel-Towers,0.18527315914489312,1.0,0.312625250501002,78
