epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,9.311894021415185,0.509641873278237,0.44112103174603173,0.46957271272010837,0.40772674696437033
2,3.5540271386627325,0.6721763085399449,0.6132440476190476,0.6450096560792209,0.5804397542134143
3,2.2132823595330735,0.6556473829201102,0.6154761904761905,0.6270864666288617,0.556451266419693
4,2.6246044484708593,0.6528925619834711,0.5791666666666666,0.6233602608760098,0.5681486898080284
5,2.704281365575869,0.6088154269972452,0.5418154761904762,0.5769369665134603,0.48975479606628936
6,3.319842012788967,0.7493112947658402,0.6360119047619047,0.7280316814727603,0.6382245771757626
7,2.3997342920254083,0.6942148760330579,0.6249255952380952,0.6686894101975875,0.6208362858008755
8,1.7608942847606563,0.768595041322314,0.680952380952381,0.7490535602594068,0.677790708614034
9,3.737295441062654,0.6749311294765841,0.6973214285714286,0.6494217595207111,0.603252245727251
10,3.5991908906248318,0.7245179063360881,0.6586309523809524,0.70169123810463,0.6498581186748326
