0,1,2,3,4,5,6,7,8
4444,4,0,1590,0,0,417,156,0
0,14985,0,2721,0,923,0,0,0
0,0,1668,0,0,0,0,405,6
237,23,31,2550,5,64,0,125,9
0,0,0,0,1325,0,0,0,0
0,0,0,0,0,5009,0,0,0
4,0,0,0,0,1,1305,0,0
9,0,30,19,0,0,0,3604,0
0,0,37,1,105,4,15,8,757
