class_id,class_name,precision,recall,f1,support
0,Brocoli_green_weeds_1,1.0,0.9984917043740573,0.999245283018868,1989
1,Brocoli_green_weeds_2,0.9975773889636609,1.0,0.9987872254413152,3706
2,Fallow,0.985383064516129,0.9994887525562373,0.9923857868020305,1956
3,Fallow_rough_plow,0.9796363636363636,0.980349344978166,0.9799927246271372,1374
4,Fallow_smooth,0.9745053272450532,0.9635063957863055,0.9689746500189179,2658
5,Stubble,0.9894498869630746,1.0,0.9946969696969697,3939
6,Celery,0.9997183098591549,0.9971902219724642,0.9984526656351104,3559
7,Grapes_untrained,0.8875453446191052,0.5219091636298996,0.6573011697542956,11251
8,Soil_vinyard_develop,0.9934125964010283,1.0,0.9966954138792617,6183
9,Corn_senesced_green_weeds,0.9292929292929293,0.9318600368324125,0.9305747126436782,3258
10,Lettuce_romaine_4wk,0.9481818181818182,0.9952290076335878,0.9711359404096834,1048
11,Lettuce_romaine_5wk,0.9979057591623036,0.9994756161510225,0.9986900707361802,1907
12,Lettuce_romaine_6wk,1.0,0.984375,0.9921259842519685,896
13,Lettuce_romaine_7wk,0.8171206225680934,1.0,0.8993576017130621,1050
14,Vinyard_untrained,0.5606690934304038,0.8925220750551877,0.6887043543063984,7248
15,Vinyard_vertical_trellis,1.0,0.9893676552881925,0.9946554149085794,1787
