class_id,class_name,precision,recall,f1,support
0,Asphalt,0.961916461916462,0.8290727575253366,0.8905678771630514,6611
1,Meadows,0.9744460218505031,0.8474421600730044,0.9065173700832616,18629
2,Gravel,0.6894639556377079,0.897065897065897,0.7796822742474916,2079
3,Trees,0.9922420480993018,0.8403416557161629,0.9099964425471363,3044
4,Painted metal sheets,0.9977409638554217,1.0,0.998869204673954,1325
5,Bare Soil,0.630342173972791,0.9157516470353364,0.7467035650333713,5009
6,Bitumen,0.7685406698564593,0.9809160305343512,0.8618376928236083,1310
7,Self-Blocking Bricks,0.7252444221609425,0.79000546149645,0.7562410142465037,3662
8,Shadows,0.7996515679442509,0.9902912621359223,0.8848192771084338,927
