class_id,class_name,precision,recall,f1,support
0,Brocoli_green_weeds_1,0.9763700351935646,0.9763700351935646,0.9763700351935646,1989
1,Brocoli_green_weeds_2,0.9870445344129555,0.9867781975175391,0.9869113479962218,3706
2,Fallow,0.7769714562167392,0.8210633946830266,0.798409147402436,1956
3,Fallow_rough_plow,0.8812580231065469,0.9992721979621543,0.9365620736698499,1374
4,Fallow_smooth,1.0,0.9153498871331829,0.9558043606364172,2658
5,Stubble,0.9535166707228035,0.9946686976389947,0.9736580516898609,3939
6,Celery,0.9628625643805909,0.9980331553807249,0.9801324503311258,3559
7,Grapes_untrained,0.9071729957805907,0.43951648742334015,0.5921446533349299,11251
8,Soil_vinyard_develop,0.9931621080720481,0.9631246967491509,0.9779128007225553,6183
9,Corn_senesced_green_weeds,0.8334375,0.8186003683241252,0.8259523072158563,3258
10,Lettuce_romaine_4wk,0.5627027027027027,0.9933206106870229,0.7184265010351967,1048
11,Lettuce_romaine_5wk,1.0,0.8159412690089145,0.8986427952642217,1907
12,Lettuce_romaine_6wk,1.0,0.7723214285714286,0.871536523929471,896
13,Lettuce_romaine_7wk,0.8272292993630573,0.9895238095238095,0.9011274934952298,1050
14,Vinyard_untrained,0.5297194484070376,0.9221854304635762,0.6729084868619752,7248
15,Vinyard_vertical_trellis,0.9908536585365854,0.9093452714045887,0.9483513276918588,1787
