dataset,model,shot,runs,mean_OA,std_OA,mean_AA,std_AA,mean_Kappa,std_Kappa,mean_Macro-F1,std_Macro-F1,mean_Weighted-F1,std_Weighted-F1,mean_best_epoch,trainable_parameters
pavia_university,dbda_lite,10,5,0.8860550286411868,0.013301384510716038,0.9162538066432011,0.012490278910312548,0.8524036624601419,0.016047440896590416,0.8911790140155993,0.011159947945302888,0.8899271899759787,0.012317965200034533,78.0,45061
pavia_university,spectralformer_lite,10,5,0.8161658371678092,0.04432343203626466,0.8818845959042176,0.035377436836227745,0.7658786455048847,0.056006432462949556,0.825625972379321,0.044217627979317255,0.8242256564688922,0.043355457279209364,61.0,53673
pavia_university,ssrn_lite,10,5,0.703267912480045,0.045562283844795146,0.7834704399049877,0.030476579232448727,0.6249048796958026,0.04619308781872954,0.714017320144544,0.034902351847180275,0.7029033504891352,0.03378811743961427,75.0,28681
salinas,dbda_lite,10,5,0.85391291419651,0.03986049048488451,0.9439753720706193,0.013211528182794214,0.838666724079275,0.04336665783618643,0.9315978466128992,0.019824722590955517,0.8448694877291704,0.05363767125269803,63.0,45404
salinas,spectralformer_lite,10,5,0.8889182107082458,0.016211030725098354,0.9516329939272883,0.00743553768404177,0.8766293790463202,0.01804342584229605,0.9444904097919722,0.006937051348062821,0.8882298251722173,0.01674791257675354,54.0,54352
salinas,ssrn_lite,10,5,0.7740972699734245,0.03025335489433968,0.8862873835559361,0.016408250676130148,0.7524937659272821,0.03256676169049515,0.8486103790612075,0.02591354872024594,0.7300652457130294,0.05096301569713437,75.0,28800
