class_id,class_name,precision,recall,f1,support,accuracy
0,Asphalt,0.9496387590310242,0.6759945545303282,0.7897852787841301,6611,0.6759945545303282
1,Meadows,0.9954576425164661,0.9411133179451393,0.967522971220441,18629,0.9411133179451393
2,Gravel,0.8187891440501044,0.9432419432419432,0.8766204738489047,2079,0.9432419432419432
3,Trees,0.6695156695156695,0.8492115637319316,0.7487328023171614,3044,0.8492115637319316
4,Painted metal sheets,0.8734344100197758,1.0,0.932441942294159,1325,1.0
5,Bare Soil,0.9380149812734082,1.0,0.9680162334525075,5009,1.0
6,Bitumen,1.0,1.0,1.0,1310,1.0
7,Self-Blocking Bricks,0.7379472894793229,0.9404696886947024,0.8269900348181054,3662,0.9404696886947024
8,Shadows,0.6069023569023569,0.7777777777777778,0.6817966903073286,927,0.7777777777777778
