dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,high_confidence_guard_mode,guard_floor,guard_tau,guard_temperature,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_mean_guard,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_confguardb_gated_supcon,10,3,1,1.0,1.0,margin_suppression,0.05,0.35,0.08,2.850574254989624,2.719603252410889,0.6152501612901687,0.0792089767754078,0.9609336495399475,0.11875,2.3762638092041017,0.26875,0.26875,0.21999999999999997,0.2124031007751938,0.21240310077519378
salinas,spectral_qnn_confguardb_gated_supcon,10,3,2,1.0,1.0,margin_suppression,0.05,0.35,0.08,2.223146212100983,2.1440794467926025,0.3541531592607498,0.08236126899719239,0.959826773405075,0.45625,1.85907222032547,0.60625,0.60625,0.5800000000000001,0.5294861948087755,0.5294861948087755
salinas,spectral_qnn_confguardb_gated_supcon,10,3,3,1.0,1.0,margin_suppression,0.05,0.35,0.08,1.743347692489624,1.643473172187805,0.4471024915575981,0.10454032421112061,0.9182337820529938,0.675,1.4093999028205872,0.75625,0.75625,0.74,0.7238391803209578,0.7238391803209578
salinas,spectral_qnn_confguardb_gated_supcon,10,3,4,1.0,1.0,margin_suppression,0.05,0.35,0.08,1.32899352312088,1.2211853682994842,0.4665307804942131,0.14502038955688476,0.8334792137145997,0.875,1.048527294397354,0.9125,0.9125,0.9066666666666666,0.8952666737376356,0.8952666737376358
salinas,spectral_qnn_confguardb_gated_supcon,10,3,5,1.0,1.0,margin_suppression,0.05,0.35,0.08,1.0083312094211578,0.8989242374897003,0.4494809672236443,0.19510770291090013,0.724081176519394,0.91875,0.7829770565032959,0.9125,0.9125,0.9066666666666666,0.8981829573934836,0.8981829573934836
salinas,spectral_qnn_confguardb_gated_supcon,10,3,6,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.7552040457725525,0.663629537820816,0.33469176217913627,0.2463615745306015,0.6006026983261108,0.925,0.5970958858728409,0.9125,0.9125,0.9066666666666666,0.9011417432470064,0.9011417432470064
salinas,spectral_qnn_confguardb_gated_supcon,10,3,7,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.6193742632865906,0.5065173417329788,0.4190214157104492,0.29052638411521914,0.4991533935070038,0.93125,0.4686583667993546,0.91875,0.91875,0.9133333333333333,0.9044486215538847,0.9044486215538846
salinas,spectral_qnn_confguardb_gated_supcon,10,3,8,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.49234127104282377,0.39524940550327303,0.3261066347360611,0.31870546042919157,0.42446222603321077,0.925,0.38226625323295593,0.90625,0.90625,0.9,0.8975804896857529,0.8975804896857529
salinas,spectral_qnn_confguardb_gated_supcon,10,3,9,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.4239068508148193,0.31775346398353577,0.3642314836382866,0.33307091891765594,0.37273232340812684,0.95,0.3223274156451225,0.9125,0.9125,0.9066666666666666,0.9070676691729324,0.9070676691729324
salinas,spectral_qnn_confguardb_gated_supcon,10,3,10,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.3900272935628891,0.2639295160770416,0.46260234862565996,0.33577303886413573,0.33536953032016753,0.98125,0.2802830144762993,0.95625,0.95625,0.9533333333333334,0.9558555479608111,0.955855547960811
salinas,spectral_qnn_confguardb_gated_supcon,10,3,11,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.32170662879943845,0.2267441213130951,0.3105401061475277,0.32854490280151366,0.3085058867931366,0.95,0.2499281033873558,0.9125,0.9125,0.9066666666666666,0.9011417432470064,0.9011417432470064
salinas,spectral_qnn_confguardb_gated_supcon,10,3,12,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.31273587942123415,0.1973063439130783,0.4210539385676384,0.3121874272823334,0.28830434307456015,0.98125,0.22723980098962784,0.9625,0.9625,0.96,0.9617650263766834,0.9617650263766834
salinas,spectral_qnn_confguardb_gated_supcon,10,3,13,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.29411055743694303,0.17413299828767775,0.45519140884280207,0.2893927484750748,0.2730362370610237,0.98125,0.21030513048171998,0.925,0.925,0.92,0.9204010025062657,0.9204010025062657
salinas,spectral_qnn_confguardb_gated_supcon,10,3,14,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.26151103228330613,0.15617043003439904,0.39550491943955424,0.2623961642384529,0.26064361482858656,0.99375,0.19706276804208755,0.9625,0.9625,0.96,0.9617650263766834,0.9617650263766834
salinas,spectral_qnn_confguardb_gated_supcon,10,3,15,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.25459105521440506,0.14244809970259667,0.44450414180755615,0.23242130130529404,0.2502377390861511,1.0,0.18655791729688645,0.95625,0.95625,0.9533333333333334,0.956234335839599,0.9562343358395988
salinas,spectral_qnn_confguardb_gated_supcon,10,3,16,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.2312837839126587,0.13001444414258004,0.40561977699398993,0.20145383328199387,0.24049612134695053,1.0,0.17829031236469745,0.96875,0.96875,0.9666666666666667,0.9684818105870737,0.9684818105870736
