class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.264,1.0,0.4177215189873418,33
1,Corn-notill,0.7773000859845228,0.6397735314932768,0.7018633540372671,1413
2,Corn-mintill,0.7583025830258303,0.5042944785276073,0.6057479734708917,815
3,Corn,0.9043062200956937,0.8513513513513513,0.877030162412993,222
4,Grass-pasture,1.0,0.7008547008547008,0.8241206030150754,468
5,Grass-trees,0.8593103448275862,0.8713286713286713,0.8652777777777778,715
6,Grass-pasture-mowed,0.27941176470588236,1.0,0.4367816091954023,19
7,Hay-windrowed,0.7729549248747913,1.0,0.871939736346516,463
8,Oats,0.13043478260869565,1.0,0.23076923076923078,12
9,Soybean-notill,0.780718336483932,0.8631138975966562,0.8198511166253102,957
10,Soybean-mintill,0.9452466907340553,0.6438524590163934,0.7659678205753291,2440
11,Soybean-clean,0.2640977443609023,0.486159169550173,0.34226552984165654,578
12,Wheat,0.5192307692307693,0.9947368421052631,0.6823104693140795,190
13,Woods,0.9417562724014337,0.8408,0.8884192730346576,1250
14,Buildings-Grass-Trees-Drives,0.4697802197802198,0.921832884097035,0.6223839854413102,371
15,Stone-Steel-Towers,0.430939226519337,1.0,0.6023166023166023,78
