class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.12890625,1.0,0.22837370242214533,33
1,Corn-notill,0.7251908396946565,0.4706298655343241,0.5708154506437768,1413
2,Corn-mintill,0.8592321755027422,0.5766871165644172,0.6901615271659325,815
3,Corn,0.6516129032258065,0.9099099099099099,0.7593984962406015,222
4,Grass-pasture,0.6624737945492662,0.6752136752136753,0.6687830687830688,468
5,Grass-trees,0.8025806451612904,0.8699300699300699,0.8348993288590604,715
6,Grass-pasture-mowed,0.2923076923076923,1.0,0.4523809523809524,19
7,Hay-windrowed,0.8024263431542461,1.0,0.8903846153846153,463
8,Oats,0.136986301369863,0.8333333333333334,0.23529411764705882,12
9,Soybean-notill,0.8249075215782984,0.6990595611285266,0.7567873303167421,957
10,Soybean-mintill,0.8586365537432037,0.8413934426229508,0.8499275512316291,2440
11,Soybean-clean,0.6587436332767402,0.671280276816609,0.6649528706083976,578
12,Wheat,0.475,1.0,0.6440677966101694,190
13,Woods,0.9792349726775956,0.7168,0.8277136258660508,1250
14,Buildings-Grass-Trees-Drives,0.5425219941348973,0.9973045822102425,0.7027540360873694,371
15,Stone-Steel-Towers,0.3263598326359833,1.0,0.4921135646687697,78
