0,1,2,3,4,5,6,7,8
4542,32,174,0,4,58,279,216,0
0,14416,0,80,0,416,0,7,0
97,7,1061,0,0,9,6,499,0
0,426,0,2006,2,18,0,0,0
1,1,0,0,1068,3,0,4,0
5,1771,0,1,1,2222,0,23,0
185,1,15,0,0,1,847,15,0
73,24,343,0,0,11,5,2490,0
1,0,0,0,0,0,0,0,756
