shot,seed,epoch,train_loss,train_ce_loss,train_proto_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
10,0,1,2.5637876987457275,2.555367040634155,0.04210336655378342,0.2375,2.380310661356214,0.3028169014084507,0.29791666666666666,0.25275075745495146,0.2402111300340613,0.23122380848908314
10,0,2,2.0240124702453612,2.0161680817604064,0.039221939817070964,0.5,1.9588001798576034,0.47183098591549294,0.53125,0.43477337862222687,0.4315261034949353,0.3859278332166578
10,0,3,1.5661303997039795,1.5587328672409058,0.03698769621551037,0.725,1.5959596516380847,0.6830985915492958,0.71875,0.6607019593267138,0.6751132892241638,0.6582694832869254
10,0,4,1.1899671971797943,1.1829399704933166,0.03513606996275485,0.90625,1.2935796329672908,0.795774647887324,0.81875,0.7811785960996864,0.7897510040698894,0.778095580393579
10,0,5,0.8792952597141266,0.8725529432296752,0.0337115665897727,0.94375,1.0545306054639145,0.8661971830985915,0.8812500000000001,0.856634252617036,0.8685539932347208,0.8668876808609944
10,0,6,0.6437485814094543,0.637334355711937,0.03207115051336586,0.975,0.8760976774591795,0.8732394366197183,0.8875,0.8641581632653061,0.8744604833039935,0.8724554741453447
10,0,7,0.4738277763128281,0.46767782270908353,0.030749776307493447,0.9875,0.7525155514898435,0.8802816901408451,0.8937499999999999,0.8716503615482774,0.8915007225326161,0.8803881380649196
10,0,8,0.35727323293685914,0.35133912563323977,0.02967053521424532,0.99375,0.671803740128665,0.8802816901408451,0.8937499999999999,0.8716503615482774,0.8915007225326161,0.8803881380649196
10,0,9,0.2771171435713768,0.2713950201869011,0.028610628191381694,0.99375,0.6180099538514312,0.8732394366197183,0.8875,0.8640787024727467,0.8866591193893826,0.8737004162133889
10,0,10,0.22084179967641832,0.2153598412871361,0.027409802936017514,0.99375,0.5823039668546596,0.8802816901408451,0.8937499999999999,0.8716094032549728,0.8942842840797647,0.8808837003715658
10,0,11,0.18183264136314392,0.176584692299366,0.026239745737984776,0.99375,0.56089203962138,0.8802816901408451,0.8937499999999999,0.8716094032549728,0.8942842840797647,0.8808837003715658
10,0,12,0.1526430755853653,0.14760233759880065,0.025203684251755475,0.99375,0.5456975228349927,0.8802816901408451,0.8937499999999999,0.8716094032549728,0.8942842840797647,0.8808837003715658
10,0,13,0.1307758219540119,0.12588162273168563,0.02447099583223462,1.0,0.5329385420805971,0.8802816901408451,0.8937499999999999,0.8716094032549728,0.8942842840797647,0.8808837003715658
10,0,14,0.11400099024176598,0.1092604473233223,0.023702719481661916,1.0,0.5286204989107561,0.8802816901408451,0.8937499999999999,0.8716094032549728,0.8942842840797647,0.8808837003715658
10,0,15,0.09981652051210403,0.09527520388364792,0.022706582956016064,1.0,0.5238352860783188,0.8802816901408451,0.8937499999999999,0.8716094032549728,0.8942842840797647,0.8808837003715658
10,0,16,0.08863798603415489,0.08421681188046932,0.02210587551817298,1.0,0.5212448836422302,0.8802816901408451,0.8937499999999999,0.8716094032549728,0.8942842840797647,0.8808837003715658
10,0,17,0.07941552288830281,0.07511696480214596,0.02149279317818582,1.0,0.520319581136737,0.8802816901408451,0.8937499999999999,0.8716094032549728,0.8942842840797647,0.8808837003715658
10,0,18,0.07180781289935112,0.0676614597439766,0.020731767127290367,1.0,0.5177543177990847,0.8802816901408451,0.8937499999999999,0.8716094032549728,0.8942842840797647,0.8808837003715658
10,0,19,0.06517204232513904,0.06114077232778072,0.02015634751878679,1.0,0.5183249853656325,0.8802816901408451,0.8937499999999999,0.8716094032549728,0.8942842840797647,0.8808837003715658
10,0,20,0.059420200437307356,0.05551385991275311,0.01953170131891966,1.0,0.5209303189751128,0.8732394366197183,0.8875,0.8640570152111477,0.8893714337721774,0.8753480943911859
