epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,3.5733929574489594,0.4009756097560976,0.16720004142934614,0.28451164096774817,0.11508024015583884
2,1.9454385340213776,0.4634146341463415,0.2925590786610974,0.37374819067381915,0.23484564283419623
3,1.4612000584602356,0.47609756097560973,0.293075414549726,0.40271824643264065,0.2556398943447155
4,1.2685156166553497,0.6009756097560975,0.3684132482278772,0.5310404308085379,0.3647343475249864
5,1.0176417082548141,0.6497560975609756,0.456293883050471,0.5947777843851106,0.44205236432744904
6,0.9117274284362793,0.671219512195122,0.5004640708905682,0.6232464339703723,0.5092938032065806
7,0.854363888502121,0.7112195121951219,0.547635105192203,0.6693126739133042,0.5277254084686569
8,0.7951984703540802,0.7121951219512195,0.5606107294557243,0.6685415058930826,0.5468165972831498
9,0.7507719844579697,0.7219512195121951,0.5728759712803808,0.6811520330412175,0.5738291153269324
10,0.7139686197042465,0.7346341463414634,0.5888584781939288,0.6968504193859155,0.5986551476514512
11,0.6877108812332153,0.7404878048780488,0.5978502455944226,0.7003800058462437,0.6061096169360167
12,0.6717665642499924,0.744390243902439,0.594776518838322,0.7076067961957853,0.5967940914067328
13,0.6518626362085342,0.7463414634146341,0.5953944351546089,0.7090763802770161,0.6006188327588727
14,0.6309058219194412,0.7521951219512195,0.5986154434814777,0.714942030366037,0.5998574350169938
15,0.6174031645059586,0.7648780487804878,0.6215935790162312,0.7313058952264306,0.6225170129363992
16,0.6065950691699982,0.7629268292682927,0.6122812290213449,0.7284516593258035,0.6166908900107632
17,0.593892976641655,0.7619512195121951,0.6097102326321944,0.7268237057167137,0.6184445250394424
18,0.5844371765851974,0.775609756097561,0.6254997222626452,0.743020121279242,0.6310293909556585
19,0.5759055018424988,0.7736585365853659,0.6339469689250937,0.7410897530118187,0.6381470409359283
20,0.5678150355815887,0.7736585365853659,0.6214014758243953,0.7399706072746995,0.6305012425114911
21,0.5586612224578857,0.7726829268292683,0.6240131358354156,0.7396781415749786,0.6291228847107888
22,0.5579546391963959,0.7736585365853659,0.6284930451699884,0.740801900931391,0.632297049784895
23,0.5464966893196106,0.7795121951219512,0.6317556309508514,0.7469879386479883,0.6375590908168196
24,0.5439067184925079,0.7824390243902439,0.629302821350423,0.7503508685703676,0.6372402017747859
25,0.5407397598028183,0.7785365853658537,0.6419467183639105,0.7467455428086291,0.6417284300824484
26,0.5255109444260597,0.784390243902439,0.642103934777914,0.7530397829170359,0.6455484099232569
27,0.523638017475605,0.7863414634146342,0.6404444544837158,0.754842000187848,0.6455462681977387
28,0.5228536128997803,0.7941463414634147,0.641855535285377,0.7638377794035751,0.6473354732738861
29,0.5123159661889076,0.7873170731707317,0.6463424673331164,0.7564731602797861,0.6492307079529817
30,0.5124264135956764,0.7931707317073171,0.6467122489500718,0.76232637958435,0.6513222241078078
