run_id,epoch,train_loss,train_accuracy,validation_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1,validation_Weighted-F1
A002,5,0.6048612114973366,0.7939453125,0.5210290096155027,0.8214634146341463,0.5856998256770812,0.7947465175572018,0.5888440485460961,0.8036181824343611
A002,6,0.46337968949228525,0.853515625,0.4863550539714534,0.8351219512195122,0.6535670494044309,0.8128118901325472,0.6370560466482308,0.8309637849931308
A002,7,0.3419108637608588,0.900390625,0.29695618780647837,0.8946341463414634,0.6809577766545967,0.8796430388664919,0.6756388575163098,0.8859983229064983
A002,8,0.240908186417073,0.931640625,0.23059536904823488,0.926829268292683,0.7033994699456896,0.9164606482110353,0.7005922789680374,0.9189570276624004
A002,9,0.1833543839165941,0.947265625,0.27603831679355806,0.9131707317073171,0.686689192683889,0.9005888929814505,0.6854922396481321,0.9056567424422648
A002,10,0.19261489796917886,0.9345703125,0.2541548637355246,0.9170731707317074,0.6961456107655368,0.90534665125415,0.6914077968012305,0.909368200242044
A002,11,0.2008200372220017,0.9306640625,0.37866794272166926,0.8809756097560976,0.7323002626424089,0.864219394530338,0.7307744584565028,0.8773018442789692
A002,12,0.15654082474065945,0.94921875,0.2134260172142488,0.9336585365853659,0.7697994257671397,0.9244377277980265,0.7608707816487517,0.9299777941675549
A002,13,0.10198067774763331,0.9716796875,0.2280622330126239,0.9248780487804878,0.7735483588086582,0.9146587919555977,0.7604712994833958,0.9212588990268284
A002,14,0.10431305802194402,0.962890625,0.16153043174162143,0.9521951219512195,0.788612344468125,0.9455200623929519,0.7808116346728955,0.9480140889674031
A002,15,0.11578742312849499,0.966796875,0.18709318308659442,0.9404878048780487,0.7927151521654833,0.9322272914004264,0.7914439175722702,0.9381935157357598
A002,16,0.10560867376625538,0.97265625,0.22388700954434348,0.9326829268292683,0.798322355595109,0.9230451174860861,0.8039296914336623,0.9305306097110785
A002,17,0.11374578473623842,0.9697265625,0.25501183265865573,0.9151219512195122,0.7648350793572004,0.9033763819046474,0.7463071222025515,0.9129726222344309
A002,18,0.0845264274685178,0.974609375,0.13750815641134978,0.953170731707317,0.7846263446495466,0.9466021841009088,0.7776048987467431,0.9491074217446737
A002,19,0.044514951630844735,0.9892578125,0.20092975252750897,0.9453658536585365,0.795820324324455,0.9375049674840741,0.793998171415914,0.9420432674714635
A002,20,0.03961870458442718,0.9892578125,0.16312809776969073,0.9502439024390243,0.8035006303629766,0.9433561136930297,0.8023463544093632,0.9470507920792351
A002,21,0.05896316315192962,0.9814453125,0.2397551766962449,0.9317073170731708,0.7651976456140945,0.9219691400183576,0.761208691637915,0.9265097789619213
A002,22,0.03905118873808533,0.9873046875,0.13607763297674133,0.96,0.84290632349866,0.9544038651200689,0.8557606278198171,0.9582288415205393
A002,23,0.02579577582946513,0.994140625,0.13903754209418123,0.9629268292682926,0.8479784862143385,0.957687235341533,0.862968427360766,0.9609845720612794
A002,24,0.027166719270098838,0.9912109375,0.1493607959005891,0.9648780487804878,0.8646850166487,0.9599666280075206,0.8797943336901302,0.96355461730864
A002,25,0.02662537262222031,0.9921875,0.13183888726663298,0.96,0.8597121299108139,0.9543088817445363,0.8781103090276772,0.9585665041859115
A002,26,0.017323675700026797,0.99609375,0.13006112884957252,0.9609756097560975,0.9094079573993498,0.955445485377969,0.9297856377357728,0.9603640005633406
A002,27,0.015629740908480017,0.9970703125,0.12529103280612972,0.9629268292682926,0.8935385129890552,0.9577136033004017,0.9194795461076466,0.9623576323835418
A002,28,0.01826587015966652,0.994140625,0.15949777463456707,0.9619512195121951,0.883256007638691,0.9565310057077862,0.8928876768803906,0.9605922194409451
A002,29,0.02934049146278994,0.9921875,0.12409580584524608,0.9619512195121951,0.8887124376928492,0.9565642571917529,0.9169297186739376,0.961193703972094
A002,30,0.02486817800308927,0.9931640625,0.14576594011471947,0.9609756097560975,0.8815231742969271,0.9554417085170457,0.8908835525345546,0.9595956601741603
A002,31,0.013525578548069461,0.9951171875,0.15178199129485775,0.9619512195121951,0.8626400893894386,0.956563643633898,0.8781744563208697,0.960604685181149
A002,32,0.020275292045880633,0.99609375,0.11758677510226645,0.9639024390243902,0.8941917867423463,0.9588151803390133,0.9203113335245403,0.9632436178160413
A002,33,0.013909509247241658,0.99609375,0.11713147123775831,0.9658536585365853,0.8955258704579255,0.9610503961731132,0.9207609856805018,0.9652180759277612
A002,34,0.01006988258450292,0.9990234375,0.12210895961468539,0.968780487804878,0.8960677844650544,0.9643750481968669,0.9228939736594328,0.9681469046962571
A002,35,0.009808313188841566,0.9990234375,0.12763545293837966,0.9648780487804878,0.8939879166674994,0.9599285446677273,0.9205024657858871,0.964254384196158
A002,36,0.008058223442276358,0.998046875,0.12203260792010441,0.9648780487804878,0.8922259206860631,0.9599240185457306,0.9190880481176085,0.9642354670703345
A002,37,0.009974798671464669,0.9970703125,0.12440119550313528,0.9648780487804878,0.8933661157879665,0.9599201879515089,0.9201326559600524,0.9641801905823963
A002,38,0.011085687705417513,0.99609375,0.12483870910526049,0.9668292682926829,0.9150510459780514,0.9621509141341628,0.9341330117585005,0.9662504282341922
A002,39,0.011239952475079917,0.99609375,0.12831167157148807,0.9619512195121951,0.889226014638399,0.9565710523656962,0.9168801755902141,0.9613065773603955
A002,40,0.009043048104103946,0.998046875,0.12345228645428107,0.9668292682926829,0.9147350968669217,0.9621423620993446,0.9341497845403537,0.9662445958371773
A002,41,0.008195697540941183,0.9990234375,0.1283021242557684,0.9668292682926829,0.9140928117723945,0.9621533803492966,0.9335409750522612,0.9662584560507357
A002,42,0.008617962616881414,0.99609375,0.12425155197633657,0.9658536585365853,0.8941090304934325,0.961043079024725,0.9205782119790172,0.9652126066717646
A002,43,0.007690924288908718,0.9990234375,0.12397514446979252,0.9678048780487805,0.8960204076013849,0.963267433715772,0.9224025640512199,0.9671586666285472
A002,44,0.009156007772617158,0.998046875,0.1361912706760099,0.9639024390243902,0.8926637158669691,0.9587854616191309,0.919823671418998,0.963190695604472
A002,45,0.005127973544404085,0.9990234375,0.13093003272544593,0.9629268292682926,0.8924086138261528,0.9576762466491431,0.9194791072119859,0.9622165778580576
A003,1,2.1671106964349747,0.33984375,1.4421591947136856,0.504390243902439,0.2494989355067633,0.39741677303778566,0.19983312083484556,0.3847377921609846
A003,2,1.2766552530229092,0.5654296875,1.0091881589191716,0.6078048780487805,0.3402248292503204,0.5352726952830263,0.302284954032309,0.5111154703241064
A003,3,1.0408914517611265,0.634765625,0.8612081730074999,0.7170731707317073,0.4773167680549991,0.679093061392817,0.4545514731146493,0.6962796821874778
A003,4,0.7032141555100679,0.7783203125,0.8914993866478524,0.7326829268292683,0.5016684311554547,0.6856634085793687,0.5107312198682974,0.7018609553042248
A003,5,0.5027698148041964,0.8388671875,0.4367194108846711,0.8458536585365853,0.6097523380581054,0.8234919707647337,0.6050272569912429,0.8332128965499036
A003,6,0.3565450021997094,0.8828125,0.4421777876993505,0.8585365853658536,0.6665361034449462,0.837468122427376,0.6691510697127211,0.8481444096925755
A003,7,0.3345870175398886,0.89453125,0.31307539335111295,0.895609756097561,0.7186082262717737,0.8811363656068738,0.7134841162430375,0.8915807157966277
A003,8,0.20729707600548863,0.9326171875,0.30312761226805246,0.9014634146341464,0.732006788168342,0.8877853195774376,0.7187844091790568,0.8973549286595379
A003,9,0.20783112494973466,0.9404296875,0.303790361182537,0.9151219512195122,0.7413031500865366,0.9027803670306884,0.7425588115580501,0.908926195725204
A003,10,0.15303029346978292,0.951171875,0.28737397509377177,0.9170731707317074,0.7525262935192605,0.9053856086216652,0.7443179659639836,0.9135632265170431
A003,11,0.12107749638380483,0.958984375,0.24223035072907806,0.9248780487804878,0.7498707873417869,0.9142595797334306,0.7449523586872979,0.9205642142222522
A003,12,0.07466148873209022,0.9794921875,0.22188390329548316,0.9414634146341463,0.7937453431936454,0.9332781476711903,0.7863408571155328,0.9386138474154858
A003,13,0.07326423292397521,0.9716796875,0.22574774737129125,0.935609756097561,0.7833510622684399,0.9266816085177221,0.7808632264600515,0.933567856560177
A003,14,0.1550173734431155,0.955078125,0.306736344938598,0.904390243902439,0.7691257763344067,0.8914526968250589,0.7646714348930981,0.9015552852867601
A003,15,0.10484779738180805,0.9716796875,0.23095248124948362,0.9297560975609757,0.7839615511353647,0.9201361797174032,0.7769715154466844,0.9277012713174249
A003,16,0.05943633257993497,0.9833984375,0.24098497579373965,0.9346341463414635,0.8063462310486361,0.9257797850828986,0.7935293150883287,0.9332412195974411
A003,17,0.06196577208902454,0.98046875,0.1928160327513952,0.9473170731707317,0.7732119818535089,0.939826949481816,0.7699075145918894,0.9432983807407421
A003,18,0.07638599810161395,0.9775390625,0.2941386772441343,0.9317073170731708,0.8479700282029891,0.9218631739777688,0.8591523661708695,0.9296891747292185
A003,19,0.07593209158221725,0.9775390625,0.21361123641316848,0.9404878048780487,0.8443369715208962,0.9321043892978491,0.8579907967104087,0.9394086047337894
A003,20,0.0412948661178234,0.9912109375,0.23569982293050554,0.9434146341463414,0.8527414834944523,0.9355013697143942,0.849631452459224,0.9417734485546609
A003,21,0.03694442864798475,0.98828125,0.223765484706652,0.9473170731707317,0.7906635453715645,0.9399309776002778,0.7921200499163491,0.9440118948262208
A003,22,0.020074106854735874,0.9970703125,0.1721781441702212,0.9560975609756097,0.8746568764671876,0.949928733253943,0.8810873340061096,0.9548405211041491
A003,23,0.017336959034764732,0.9970703125,0.16071755542351704,0.9570731707317073,0.8587945073784461,0.9510943586095616,0.8627979043788444,0.9553416048334961
A003,24,0.010719168352807174,0.99609375,0.1420203192741894,0.9609756097560975,0.8942582318717149,0.9554648438391042,0.9132599999872433,0.9599280755418488
A003,25,0.033193737972396775,0.990234375,0.24085831217193915,0.9424390243902439,0.8523688252358335,0.9345308140913289,0.8538581127838225,0.9409359228203165
A003,26,0.061134295272495365,0.982421875,0.39977764002833993,0.9131707317073171,0.8244975752652308,0.9006635857587135,0.8192026489610126,0.9121476662249656
A003,27,0.058626165191526525,0.982421875,0.19415662168797743,0.9434146341463414,0.8369327432069614,0.935565543769367,0.8471243910406248,0.9425152735078451
A003,28,0.03948203847539844,0.98828125,0.1851431515690212,0.9434146341463414,0.8670609663013189,0.9355538789085027,0.8672526471832256,0.9422945270037265
A003,29,0.01894530657227733,0.994140625,0.2178626025213275,0.9551219512195122,0.8522874611795445,0.9487095251252619,0.8716362831437316,0.9535282726658213
A003,30,0.01620338847169478,0.99609375,0.19936485356355949,0.9492682926829268,0.834119726059189,0.942195466085657,0.8451403993271289,0.9473558805543377
A003,31,0.01798413125288789,0.9912109375,0.154230196498925,0.9609756097560975,0.9328426584686534,0.9554662466735458,0.9458362020416058,0.9605244378485472
A003,32,0.015590999228152214,0.994140625,0.18052021718629432,0.9609756097560975,0.92661520946113,0.955423153866226,0.9321555654425147,0.9599263352450385
A003,33,0.012798192149602983,0.99609375,0.19170812107881008,0.9570731707317073,0.9051165753203154,0.9509894480607688,0.9216148605831469,0.9560299460584781
A003,34,0.011285841919743689,0.998046875,0.13096899072628287,0.9648780487804878,0.910582052228559,0.9599670188990388,0.9248489261261102,0.9640122192587455
A003,35,0.00660818922733597,0.998046875,0.1489997456594166,0.9639024390243902,0.9289807923829658,0.9588607491953846,0.9287563882426505,0.9632084186286654
A003,36,0.00696678638450976,0.998046875,0.14215794547267893,0.9668292682926829,0.9324005574949892,0.962166076269282,0.9378116917043482,0.9659691351098941
A003,37,0.004302325300159282,0.9990234375,0.14161527553510783,0.9658536585365853,0.9326867706161026,0.9610847035495089,0.9379634537314199,0.9649481942745693
A003,38,0.005621888836230937,0.9990234375,0.13416265287846837,0.9658536585365853,0.9312952367152072,0.9610674729181543,0.9345701896045413,0.9649662746779132
A003,39,0.0022926294295757543,1.0,0.1300482756543121,0.9668292682926829,0.9302173286099096,0.9621757670938942,0.934012033169515,0.96597944814599
A003,40,0.003544675664670649,1.0,0.1298516099348596,0.9668292682926829,0.931570573221007,0.9621616809116809,0.9348544626554558,0.9659518151321453
A003,41,0.005385857973806196,0.9990234375,0.14119159225811728,0.9658536585365853,0.9273531456467822,0.9610284364771662,0.9341884651551795,0.9649301310352277
A003,42,0.0041111762761829596,0.9990234375,0.1352823893457833,0.9668292682926829,0.9287083898669094,0.9621086920594606,0.9362573123431324,0.9659609626938389
A003,43,0.004689621849593095,0.9990234375,0.13135593713048233,0.9678048780487805,0.9284144206225853,0.9632536664856056,0.9340143925716757,0.9669618637550479
A003,44,0.003449011533120938,0.9990234375,0.12788131420068988,0.9668292682926829,0.9326147332011596,0.9621966921834475,0.9380381330187016,0.9660481528278781
A003,45,0.0037853355170227587,1.0,0.12613643014099357,0.9707317073170731,0.9343914796094097,0.9666077007528742,0.9414648295185488,0.9699011382267552
A004,1,2.0621217787265778,0.3544921875,1.5317975408274953,0.42829268292682926,0.16747374445515345,0.2980239722505307,0.12320627158631547,0.2970301103090238
A004,2,1.3731239754706621,0.5078125,1.064091896661898,0.5668292682926829,0.2889775475598705,0.48070590222072107,0.22631549943126608,0.43479005744602395
A004,3,1.0021678898483515,0.6259765625,0.8361480398875911,0.6946341463414634,0.40395463713020446,0.6423459297723813,0.390615327912035,0.6421087935680623
A004,4,0.7208955865353346,0.7626953125,0.543062141348676,0.8204878048780487,0.5621155590702102,0.793537708378034,0.5585815753329679,0.7987603642195948
A004,5,0.5142536242492497,0.8369140625,0.3650813421534329,0.8770731707317073,0.6178795224773157,0.8592764751453816,0.6059336808806677,0.8608107816623524
A004,6,0.3236678724642843,0.8896484375,0.24310328329481729,0.935609756097561,0.754573228115039,0.9264444451693082,0.7553990556080612,0.9307846289698809
A004,7,0.27524990285746753,0.9130859375,0.20015573444344648,0.9404878048780487,0.7669205136330635,0.9321132354489973,0.762628888601105,0.9362702709799741
A004,8,0.21128515794407576,0.94140625,0.24639304652446653,0.9170731707317074,0.7115342089074185,0.9050909384041552,0.7171055593050961,0.9108865124268058
A004,9,0.1433370626764372,0.958984375,0.14711414221401622,0.96,0.7860545335346326,0.9543217444800233,0.7819778734377689,0.955808934369025
A004,10,0.13424161315197125,0.9599609375,0.22539348907246276,0.9209756097560976,0.7644819326397543,0.9102830096930009,0.7560180851285789,0.9184748164228181
A004,11,0.13588259677635506,0.9580078125,0.3179089222648522,0.9063414634146342,0.7527332186422182,0.8934055517941774,0.7503656764559989,0.9040063987535393
A004,12,0.1477043895283714,0.9541015625,0.30122478130023655,0.9063414634146342,0.7681224496338739,0.8940431580307533,0.7405252260535442,0.9024446610687423
A004,13,0.1255152312805876,0.962890625,0.12744563830153244,0.96,0.7893143137770862,0.9543894645903789,0.7835329480957043,0.9557412926047841
A004,14,0.09957364469300956,0.970703125,0.20216910797830034,0.9482926829268292,0.7733734105408122,0.9409089524704572,0.7681395779938788,0.9434190995323398
A004,15,0.11688634681922849,0.96484375,0.12524330807350031,0.9590243902439024,0.788796410660152,0.9531863206187887,0.7785950034814385,0.9546593165299921
A004,16,0.07691966136917472,0.9814453125,0.12726191585043037,0.9648780487804878,0.8068265615803498,0.9599428561503457,0.8039421076348291,0.961898660068638
A004,17,0.0547056307841558,0.9794921875,0.11543884247195021,0.9668292682926829,0.800953201997475,0.9621605305560502,0.8077860884871881,0.9634641249930757
A004,18,0.11125091361464001,0.966796875,0.21655042511479156,0.9404878048780487,0.8018183054055721,0.9322470466105643,0.8038173105902657,0.9385079905157495
A004,19,0.09141008314327337,0.970703125,0.13770782253179675,0.9580487804878048,0.7873627201109813,0.952130322820287,0.7813580728755951,0.9538768509686916
A004,20,0.048660772474249825,0.9833984375,0.117425489381251,0.9678048780487805,0.8720897485757114,0.963341757774907,0.8657317013990993,0.9665408325377576
A004,21,0.031170082322205417,0.9912109375,0.07901646999102767,0.9785365853658536,0.8414469972667257,0.9755300909347396,0.8460537111086208,0.9762019690144953
A004,22,0.02481105502374703,0.9931640625,0.08399756650911736,0.9697560975609756,0.804236643750071,0.9654960479265595,0.8104920055708087,0.9665229125511228
A004,23,0.027807607977592852,0.990234375,0.09224577425184047,0.9707317073170731,0.8420333040111379,0.9665814266633483,0.8444826885126497,0.9682936921621198
