dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,high_confidence_guard_mode,guard_floor,guard_tau,guard_temperature,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_mean_guard,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,1,1.0,1.0,none,0.05,0.35,0.08,2.431813340716892,2.1755974478191797,1.2249440100457933,0.11227070324950748,1.0,0.2222222222222222,2.090902092721727,0.32222222222222224,0.3222222222222222,0.23750000000000004,0.28279727095516566,0.28279727095516566
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,2,1.0,1.0,none,0.05,0.35,0.08,2.059952902793884,1.8187677489386664,1.1467512084378138,0.11834887994660272,1.0,0.4111111111111111,1.7955458932452733,0.4888888888888889,0.4888888888888888,0.42500000000000004,0.4593135879671716,0.45931358796717164
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,3,1.0,1.0,none,0.05,0.35,0.08,1.784205018149482,1.521521602736579,1.2445857657326593,0.13766309420267742,1.0,0.6777777777777778,1.5531617985831367,0.6555555555555556,0.6555555555555554,0.6125,0.6069475768179048,0.6069475768179049
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,4,1.0,1.0,none,0.05,0.35,0.08,1.5326897886064317,1.279271838400099,1.1841324660513135,0.16591420935259926,1.0,0.7333333333333333,1.352486252784729,0.6555555555555556,0.6555555555555554,0.6125,0.6060901411778605,0.6060901411778605
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,5,1.0,1.0,none,0.05,0.35,0.08,1.3178148057725694,1.080987901157803,1.0848442422019111,0.19858062863349915,1.0,0.7222222222222222,1.184165030055576,0.7222222222222222,0.7222222222222222,0.6875,0.69426648915813,0.6942664891581299
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,6,1.0,1.0,none,0.05,0.35,0.08,1.1304272611935933,0.9121520611974928,0.9757629474004109,0.23122576740052964,1.0,0.7888888888888889,1.0451061367988586,0.7333333333333333,0.7333333333333333,0.7000000000000001,0.7112502023784023,0.7112502023784024
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,7,1.0,1.0,none,0.05,0.35,0.08,0.9841857552528381,0.7737088176939223,0.9207558227909935,0.26325767503844366,1.0,0.8333333333333334,0.9410753130912781,0.7888888888888889,0.7888888888888889,0.7625,0.7917108209655433,0.7917108209655433
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,8,1.0,1.0,none,0.05,0.35,0.08,0.8668675488895841,0.6675994979010688,0.8488800896538629,0.29492033653789096,1.0,0.9111111111111111,0.8579910039901734,0.8222222222222222,0.8222222222222223,0.8,0.8233910682827091,0.823391068282709
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,9,1.0,1.0,none,0.05,0.35,0.08,0.8128380795319875,0.5784528308444553,1.0097284906440311,0.3243955095609029,1.0,0.9222222222222223,0.7903681106037563,0.8222222222222222,0.8222222222222223,0.8,0.8233910682827091,0.823391068282709
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,10,1.0,1.0,none,0.05,0.35,0.08,0.7186445514361064,0.5076164768801795,0.88082867330975,0.34862356318367854,1.0,0.9333333333333333,0.7392394463221232,0.8333333333333334,0.8333333333333334,0.8125,0.8339730788647197,0.8339730788647197
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,11,1.0,1.0,none,0.05,0.35,0.08,0.6589307493633694,0.45284426344765555,0.8463595165146722,0.36814568506346806,1.0,0.9333333333333333,0.7018915269109938,0.8333333333333334,0.8333333333333334,0.8125,0.8339730788647197,0.8339730788647197
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,12,1.0,1.0,none,0.05,0.35,0.08,0.5951621976163652,0.40586240225368075,0.7549751467174954,0.3830476615164015,1.0,0.9333333333333333,0.6710210018687778,0.8333333333333334,0.8333333333333334,0.8125,0.8339730788647197,0.8339730788647197
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,13,1.0,1.0,none,0.05,0.35,0.08,0.579851033952501,0.36595260633362664,0.8722297562493219,0.39452488819758097,1.0,0.9333333333333333,0.6485833247502645,0.8444444444444444,0.8444444444444444,0.825,0.8450841899758309,0.8450841899758308
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,14,1.0,1.0,none,0.05,0.35,0.08,0.5810600890053643,0.3337546646595001,1.035106288558907,0.4028414765993754,1.0,0.9444444444444444,0.628563396135966,0.8444444444444444,0.8444444444444444,0.825,0.8450841899758309,0.8450841899758308
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,15,1.0,1.0,none,0.05,0.35,0.08,0.5368103941281637,0.30563330716556975,0.9517969131469727,0.4081769797537062,1.0,0.9555555555555556,0.610666897561815,0.8444444444444444,0.8444444444444444,0.825,0.8450841899758309,0.8450841899758308
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,16,1.0,1.0,none,0.05,0.35,0.08,0.5223160697354211,0.2810510665178299,1.0011973937352499,0.4102551566229926,1.0,0.9555555555555556,0.5964642564455668,0.8555555555555555,0.8555555555555555,0.8375,0.85523583170642,0.8552358317064199
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,17,1.0,1.0,none,0.05,0.35,0.08,0.49681695699691775,0.2608088301287757,0.973901296986474,0.41227857801649304,1.0,0.9666666666666667,0.5828566273053487,0.8555555555555555,0.8555555555555555,0.8375,0.85523583170642,0.8552358317064199
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,18,1.0,1.0,none,0.05,0.35,0.08,0.46430230802959865,0.24202722675270505,0.9054091920455297,0.4119325366285112,1.0,0.9666666666666667,0.5729002621438768,0.8555555555555555,0.8555555555555555,0.8375,0.85523583170642,0.8552358317064199
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,19,1.0,1.0,none,0.05,0.35,0.08,0.442525530523724,0.223343645201789,0.8903978056377835,0.4110230909453498,1.0,0.9666666666666667,0.5655740777651469,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,20,1.0,1.0,none,0.05,0.35,0.08,0.415080898337894,0.20813298688994514,0.8297205494509803,0.4100378354390462,1.0,0.9666666666666667,0.5554369754261441,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,21,1.0,1.0,none,0.05,0.35,0.08,0.4203451289070977,0.19335805972417194,0.9307040161556668,0.4084626343515184,1.0,0.9666666666666667,0.5454023169146643,0.8333333333333334,0.8333333333333334,0.8125,0.8312857792262827,0.8312857792262827
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,22,1.0,1.0,none,0.05,0.35,0.08,0.3915104389190674,0.1803836289379332,0.8530915154351129,0.4050849007235633,1.0,0.9777777777777777,0.5341052975919511,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,23,1.0,1.0,none,0.05,0.35,0.08,0.38870935572518245,0.16778038210339016,0.9043427573310004,0.4006042381127675,1.0,0.9777777777777777,0.5265463868776957,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,24,1.0,1.0,none,0.05,0.35,0.08,0.369906712240643,0.1564195493857066,0.8690157757865058,0.39684007830089996,1.0,0.9777777777777777,0.5159136772155761,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,25,1.0,1.0,none,0.05,0.35,0.08,0.3578129877646764,0.14546148313416374,0.8654012865490384,0.39271242949697704,1.0,0.9777777777777777,0.5042030056317647,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
pavia_university,spectral_qnn_confguard_gated_supcon,10,1,26,1.0,1.0,none,0.05,0.35,0.08,0.33432288302315605,0.13519413040743933,0.8017495413621266,0.3877884109814962,1.0,0.9777777777777777,0.49092282520400154,0.8444444444444444,0.8444444444444444,0.825,0.8422558922558923,0.8422558922558921
