dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_confguard_gated_supcon,10,4,1,1.0,1.0,2.6181130170822144,2.507643938064575,0.5333877816796303,0.07583123072981834,0.3,2.208071708679199,0.475,0.475,0.43999999999999995,0.38329947536705045,0.3832994753670504
salinas,spectral_qnn_confguard_gated_supcon,10,4,2,1.0,1.0,2.079282295703888,1.985302710533142,0.446642117202282,0.09302335903048516,0.5125,1.7558733344078064,0.58125,0.58125,0.5533333333333333,0.5226133822229158,0.5226133822229156
salinas,spectral_qnn_confguard_gated_supcon,10,4,3,1.0,1.0,1.6611282229423523,1.5527020692825317,0.5110934674739838,0.12414946779608727,0.65625,1.3631455183029175,0.75625,0.75625,0.74,0.7195943303137239,0.719594330313724
salinas,spectral_qnn_confguard_gated_supcon,10,4,4,1.0,1.0,1.2724772095680237,1.1836554646492004,0.40328343361616137,0.16330136656761168,0.8,1.0388405203819275,0.8375,0.8375,0.8266666666666667,0.7910244908600172,0.7910244908600171
salinas,spectral_qnn_confguard_gated_supcon,10,4,5,1.0,1.0,0.9835272431373596,0.8919201791286469,0.40695868581533434,0.2043066665530205,0.8875,0.7873091518878936,0.9,0.9,0.8933333333333333,0.8855517896885661,0.8855517896885662
salinas,spectral_qnn_confguard_gated_supcon,10,4,6,1.0,1.0,0.7708265960216523,0.6639399230480194,0.4736069567501545,0.24330530762672425,0.95,0.6023204654455185,0.91875,0.91875,0.9133333333333333,0.9127824782430045,0.9127824782430045
salinas,spectral_qnn_confguard_gated_supcon,10,4,7,1.0,1.0,0.6114089488983154,0.5047737658023834,0.4642893634736538,0.27554636001586913,0.98125,0.4686053216457367,0.95625,0.95625,0.9533333333333334,0.955431903622693,0.955431903622693
salinas,spectral_qnn_confguard_gated_supcon,10,4,8,1.0,1.0,0.5261326462030411,0.39034253656864165,0.6036710262298584,0.30111821591854093,0.99375,0.3772906929254532,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,9,1.0,1.0,0.4198149085044861,0.3116292104125023,0.461559422314167,0.31747615337371826,0.98125,0.3170031026005745,0.95,0.95,0.9466666666666667,0.947774739880003,0.947774739880003
salinas,spectral_qnn_confguard_gated_supcon,10,4,10,1.0,1.0,0.37210583984851836,0.2574187144637108,0.4916007280349731,0.32733955681324006,0.9875,0.2747029021382332,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,11,1.0,1.0,0.3187954604625702,0.2173664540052414,0.42422027289867403,0.3316988945007324,1.0,0.2426911063492298,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,12,1.0,1.0,0.3017319768667221,0.18724698573350906,0.48958042487502096,0.3313780754804611,1.0,0.2177157647907734,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,13,1.0,1.0,0.27738910615444184,0.1645657666027546,0.4821168497204781,0.3279993414878845,1.0,0.2010072149336338,0.95625,0.95625,0.9533333333333334,0.9550664065466697,0.9550664065466696
salinas,spectral_qnn_confguard_gated_supcon,10,4,14,1.0,1.0,0.2602120593190193,0.1468939535319805,0.48618197739124297,0.3216342478990555,1.0,0.18641877248883248,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,15,1.0,1.0,0.26478566229343414,0.1324971780180931,0.5831045299768448,0.31335157752037046,1.0,0.17616819478571416,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,16,1.0,1.0,0.21588146314024925,0.12045358046889305,0.40128293409943583,0.30342578887939453,1.0,0.16404859200119973,0.96875,0.96875,0.9666666666666667,0.9684818105870738,0.9684818105870736
salinas,spectral_qnn_confguard_gated_supcon,10,4,17,1.0,1.0,0.23354243487119675,0.10937149226665496,0.5476152211427688,0.2929579973220825,0.99375,0.15795509628951548,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,18,1.0,1.0,0.20082540661096573,0.09999071285128594,0.4335587441921234,0.28245888352394105,0.99375,0.1548594068735838,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,19,1.0,1.0,0.2024245470762253,0.09359729178249836,0.47642296850681304,0.2708531469106674,0.99375,0.1468778194859624,0.96875,0.96875,0.9666666666666667,0.9684818105870738,0.9684818105870736
salinas,spectral_qnn_confguard_gated_supcon,10,4,20,1.0,1.0,0.2139044776558876,0.08481992930173873,0.5806062549352646,0.25926592350006106,0.99375,0.14298180919140577,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,21,1.0,1.0,0.1998942092061043,0.07979148663580418,0.5385982632637024,0.24766126722097398,0.99375,0.14036641102284192,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,22,1.0,1.0,0.19533364176750184,0.0748669221997261,0.5434194386005402,0.23565662354230882,0.99375,0.13962335586547853,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,23,1.0,1.0,0.17814945206046104,0.07025292292237281,0.48378047347068787,0.22280865013599396,0.99375,0.13574039209634065,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,24,1.0,1.0,0.1655271589756012,0.06570122390985489,0.4464870370924473,0.21057053059339523,0.99375,0.1346021130681038,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,25,1.0,1.0,0.15918895304203035,0.06190752126276493,0.4363866843283176,0.20008174777030946,0.99375,0.13386517576873302,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_confguard_gated_supcon,10,4,26,1.0,1.0,0.1593389928340912,0.059065554104745385,0.45399759113788607,0.18947838991880417,0.99375,0.12917300052940844,0.96875,0.96875,0.9666666666666667,0.9684818105870738,0.9684818105870736
