dataset,model,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,cnn3d,1,4,1,2.761528253555298,0.0625,2.7627665996551514,0.0625,0.0625,0.0,0.007352941176470588,0.007352941176470588
salinas,cnn3d,1,4,2,2.7444915771484375,0.0625,2.75663423538208,0.1,0.1,0.040000000000000036,0.054496951219512195,0.05449695121951219
salinas,cnn3d,1,4,3,2.729792594909668,0.1875,2.75018572807312,0.11875,0.11875,0.06000000000000005,0.06697450147106897,0.06697450147106897
salinas,cnn3d,1,4,4,2.7177600860595703,0.1875,2.74359393119812,0.125,0.125,0.06666666666666665,0.062309609526446964,0.062309609526446964
salinas,cnn3d,1,4,5,2.70786714553833,0.1875,2.7368109226226807,0.125,0.125,0.06666666666666665,0.06009615384615385,0.060096153846153855
salinas,cnn3d,1,4,6,2.6993377208709717,0.1875,2.729823589324951,0.125,0.125,0.06666666666666665,0.04532634971796938,0.04532634971796938
salinas,cnn3d,1,4,7,2.6918251514434814,0.1875,2.722628116607666,0.125,0.125,0.06666666666666665,0.03881987577639751,0.03881987577639752
salinas,cnn3d,1,4,8,2.685086250305176,0.1875,2.7152109146118164,0.125,0.125,0.06666666666666665,0.033804086538461536,0.03380408653846154
salinas,cnn3d,1,4,9,2.6789915561676025,0.1875,2.7076640129089355,0.1375,0.1375,0.07999999999999996,0.05441823899371069,0.0544182389937107
salinas,cnn3d,1,4,10,2.673478126525879,0.1875,2.7000837326049805,0.1875,0.1875,0.1333333333333333,0.0887396694214876,0.0887396694214876
salinas,cnn3d,1,4,11,2.668336868286133,0.1875,2.6925182342529297,0.1875,0.1875,0.1333333333333333,0.08317686229618049,0.08317686229618047
salinas,cnn3d,1,4,12,2.663428783416748,0.1875,2.6850295066833496,0.1875,0.1875,0.1333333333333333,0.08094070961718021,0.08094070961718021
salinas,cnn3d,1,4,13,2.6587677001953125,0.1875,2.677680253982544,0.1875,0.1875,0.1333333333333333,0.07949974861739567,0.07949974861739569
salinas,cnn3d,1,4,14,2.654374599456787,0.1875,2.6705636978149414,0.1875,0.1875,0.1333333333333333,0.07949974861739567,0.07949974861739569
salinas,cnn3d,1,4,15,2.650129556655884,0.1875,2.663794994354248,0.1875,0.1875,0.1333333333333333,0.07879056795131846,0.07879056795131847
salinas,cnn3d,1,4,16,2.6459662914276123,0.1875,2.657433032989502,0.1875,0.1875,0.1333333333333333,0.07879056795131846,0.07879056795131847
salinas,cnn3d,1,4,17,2.6418678760528564,0.1875,2.651506185531616,0.1875,0.1875,0.1333333333333333,0.07879056795131846,0.07879056795131847
salinas,cnn3d,1,4,18,2.637871265411377,0.1875,2.6460206508636475,0.1875,0.1875,0.1333333333333333,0.07914245482580218,0.07914245482580218
salinas,cnn3d,1,4,19,2.634061813354492,0.1875,2.640882968902588,0.1875,0.1875,0.1333333333333333,0.07914245482580218,0.07914245482580218
salinas,cnn3d,1,4,20,2.6303136348724365,0.1875,2.635953426361084,0.1875,0.1875,0.1333333333333333,0.07960026683087028,0.07960026683087028
salinas,cnn3d,1,4,21,2.626596689224243,0.1875,2.631148338317871,0.1875,0.1875,0.1333333333333333,0.08016821015598727,0.08016821015598727
salinas,cnn3d,1,4,22,2.6228513717651367,0.1875,2.626459836959839,0.1875,0.1875,0.1333333333333333,0.07960123677164349,0.0796012367716435
salinas,cnn3d,1,4,23,2.619035482406616,0.1875,2.6219005584716797,0.1875,0.1875,0.1333333333333333,0.07980549199084669,0.07980549199084667
salinas,cnn3d,1,4,24,2.6151816844940186,0.1875,2.617509365081787,0.1875,0.1875,0.1333333333333333,0.0806641052374149,0.0806641052374149
salinas,cnn3d,1,4,25,2.611355781555176,0.1875,2.6133217811584473,0.1875,0.1875,0.1333333333333333,0.08235824319895116,0.08235824319895116
salinas,cnn3d,1,4,26,2.6075620651245117,0.1875,2.6093547344207764,0.1875,0.1875,0.1333333333333333,0.08235824319895116,0.08235824319895116
salinas,cnn3d,1,4,27,2.6037771701812744,0.1875,2.6055824756622314,0.1875,0.1875,0.1333333333333333,0.0819668145035792,0.0819668145035792
salinas,cnn3d,1,4,28,2.5999627113342285,0.1875,2.6019721031188965,0.1875,0.1875,0.1333333333333333,0.0819668145035792,0.0819668145035792
