dataset,model,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,cnn3d,10,2,1,2.7897632122039795,0.05,2.7687127590179443,0.11875,0.11875,0.06000000000000005,0.060032894736842105,0.060032894736842105
salinas,cnn3d,10,2,2,2.7630423069000245,0.0625,2.75807523727417,0.0625,0.0625,0.0,0.012755102040816327,0.012755102040816327
salinas,cnn3d,10,2,3,2.73954815864563,0.0875,2.742502212524414,0.125,0.125,0.06666666666666665,0.03564814814814815,0.035648148148148144
salinas,cnn3d,10,2,4,2.7211716175079346,0.1375,2.7231547832489014,0.11875,0.11875,0.06000000000000005,0.02786774628879892,0.02786774628879892
salinas,cnn3d,10,2,5,2.701483631134033,0.125,2.701395273208618,0.11875,0.11875,0.06000000000000005,0.027034883720930235,0.027034883720930235
salinas,cnn3d,10,2,6,2.690811347961426,0.125,2.6797852516174316,0.11875,0.11875,0.06000000000000005,0.027503360215053764,0.027503360215053764
salinas,cnn3d,10,2,7,2.6727381706237794,0.14375,2.6611218452453613,0.125,0.125,0.06666666666666665,0.03562389118864577,0.03562389118864577
salinas,cnn3d,10,2,8,2.6644023418426515,0.1375,2.645656108856201,0.14375,0.14375,0.08666666666666667,0.04965018805380251,0.04965018805380251
salinas,cnn3d,10,2,9,2.6506299018859862,0.13125,2.631948947906494,0.1625,0.16249999999999998,0.10666666666666669,0.05756869024412884,0.05756869024412883
salinas,cnn3d,10,2,10,2.6423763275146483,0.125,2.6209535598754883,0.15,0.15,0.09333333333333338,0.05401026588133506,0.05401026588133506
salinas,cnn3d,10,2,11,2.633050727844238,0.16875,2.6095285415649414,0.1875,0.18749999999999997,0.1333333333333333,0.1026610644257703,0.1026610644257703
salinas,cnn3d,10,2,12,2.621246671676636,0.20625,2.5999951362609863,0.1875,0.1875,0.1333333333333333,0.08721258068444769,0.08721258068444769
salinas,cnn3d,10,2,13,2.609527349472046,0.19375,2.5904271602630615,0.1875,0.1875,0.1333333333333333,0.08653878080012149,0.08653878080012149
salinas,cnn3d,10,2,14,2.6054452419281007,0.1875,2.582821846008301,0.175,0.175,0.12,0.07495983343170044,0.07495983343170044
salinas,cnn3d,10,2,15,2.593703556060791,0.18125,2.5736687183380127,0.18125,0.18125000000000002,0.1266666666666667,0.08118657786081537,0.08118657786081537
salinas,cnn3d,10,2,16,2.5839634418487547,0.18125,2.564242124557495,0.18125,0.18125000000000002,0.1266666666666667,0.08033612924917273,0.08033612924917273
salinas,cnn3d,10,2,17,2.5740710735321044,0.18125,2.5584278106689453,0.19375,0.19375,0.14,0.09058745200049548,0.09058745200049548
salinas,cnn3d,10,2,18,2.565520191192627,0.19375,2.5475258827209473,0.175,0.175,0.12,0.07300251429819109,0.07300251429819109
salinas,cnn3d,10,2,19,2.5549354553222656,0.19375,2.5377678871154785,0.1875,0.1875,0.1333333333333333,0.09111616040963867,0.09111616040963869
salinas,cnn3d,10,2,20,2.5487836360931397,0.19375,2.5280890464782715,0.18125,0.18125,0.1266666666666667,0.08673579087981262,0.08673579087981262
salinas,cnn3d,10,2,21,2.5350061416625977,0.1875,2.522928237915039,0.175,0.175,0.12,0.08177591146435008,0.08177591146435008
salinas,cnn3d,10,2,22,2.527491331100464,0.2125,2.5158538818359375,0.1875,0.1875,0.1333333333333333,0.08960124596177144,0.08960124596177144
salinas,cnn3d,10,2,23,2.5198347568511963,0.21875,2.507112979888916,0.2,0.2,0.1466666666666666,0.09750013320545609,0.09750013320545611
salinas,cnn3d,10,2,24,2.510223150253296,0.21875,2.4982593059539795,0.2,0.2,0.1466666666666666,0.09181385869565217,0.09181385869565217
salinas,cnn3d,10,2,25,2.50295205116272,0.20625,2.4898130893707275,0.2,0.2,0.1466666666666666,0.09181385869565217,0.09181385869565217
salinas,cnn3d,10,2,26,2.4970846652984617,0.20625,2.481259346008301,0.20625,0.20625,0.15333333333333332,0.09570930186590766,0.09570930186590765
salinas,cnn3d,10,2,27,2.4848875045776366,0.2125,2.4719595909118652,0.20625,0.20625,0.15333333333333332,0.09379141469377252,0.09379141469377253
salinas,cnn3d,10,2,28,2.476645851135254,0.2125,2.4614078998565674,0.2125,0.2125,0.16000000000000003,0.09943123507239886,0.09943123507239886
salinas,cnn3d,10,2,29,2.4735278606414797,0.2,2.4504129886627197,0.2125,0.2125,0.16000000000000003,0.10008350525591905,0.10008350525591905
