class_id,class_name,precision,recall,f1,support,accuracy
0,Alfalfa,0.3670886075949367,1.0,0.5370370370370371,29,1.0
1,Corn-notill,0.7922457937088515,0.7691761363636364,0.7805405405405406,1408,0.7691761363636364
2,Corn-mintill,0.6889897843359818,0.7493827160493827,0.7179183914843288,810,0.7493827160493827
3,Corn,0.7455830388692579,0.9723502304147466,0.844,217,0.9723502304147466
4,Grass-pasture,0.9041095890410958,0.8552915766738661,0.8790233074361821,463,0.8552915766738661
5,Grass-trees,0.8417639429312581,0.9140845070422535,0.8764348413234301,710,0.9140845070422535
6,Grass-pasture-mowed,0.36585365853658536,1.0,0.5357142857142857,15,1.0
7,Hay-windrowed,0.903353057199211,1.0,0.9492227979274611,458,1.0
8,Oats,0.08,1.0,0.14814814814814814,8,1.0
9,Soybean-notill,0.8197320341047503,0.7069327731092437,0.7591652566271856,952,0.7069327731092437
10,Soybean-mintill,0.9432251908396947,0.8119096509240247,0.8726550430368573,2435,0.8119096509240247
11,Soybean-clean,0.9322916666666666,0.62478184991274,0.7481713688610241,573,0.62478184991274
12,Wheat,0.720164609053498,0.9459459459459459,0.8177570093457944,185,0.9459459459459459
13,Woods,0.9792013311148087,0.9453815261044177,0.9619942787086228,1245,0.9453815261044177
14,Buildings-Grass-Trees-Drives,0.7530864197530864,1.0,0.8591549295774648,366,1.0
15,Stone-Steel-Towers,0.29435483870967744,1.0,0.45482866043613707,73,1.0
