class_id,class_name,precision,recall,f1,support,accuracy
0,Alfalfa,0.04904632152588556,1.0,0.09350649350649351,36,1.0
1,Corn-notill,1.0,0.10091743119266056,0.18333333333333332,1417,0.10091743119266056
2,Corn-mintill,0.3394495412844037,0.09035409035409035,0.14271938283510124,819,0.09035409035409035
3,Corn,0.4299363057324841,0.5973451327433629,0.5,226,0.5973451327433629
4,Grass-pasture,0.24124513618677043,0.6567796610169492,0.3528742174160501,472,0.6567796610169492
5,Grass-trees,0.5756097560975609,0.6564673157162726,0.6133853151397011,719,0.6564673157162726
6,Grass-pasture-mowed,0.1456953642384106,1.0,0.2543352601156069,22,1.0
7,Hay-windrowed,0.8477443609022557,0.9657387580299786,0.9029029029029029,467,0.9657387580299786
8,Oats,0.029197080291970802,1.0,0.05673758865248227,16,1.0
9,Soybean-notill,0.3461762988908348,0.6170655567117586,0.443530291697831,961,0.6170655567117586
10,Soybean-mintill,0.7636669470142977,0.37152209492635024,0.49986237269474265,2444,0.37152209492635024
11,Soybean-clean,0.18888888888888888,0.029209621993127148,0.050595238095238096,582,0.029209621993127148
12,Wheat,0.4690721649484536,0.9381443298969072,0.6254295532646048,194,0.9381443298969072
13,Woods,0.23782771535580524,0.2025518341307815,0.21877691645133507,1254,0.2025518341307815
14,Buildings-Grass-Trees-Drives,0.4851063829787234,0.304,0.3737704918032787,375,0.304
15,Stone-Steel-Towers,0.12462006079027356,1.0,0.22162162162162163,82,1.0
