class_id,class_name,precision,recall,f1,support,accuracy
0,Alfalfa,0.1683673469387755,1.0,0.28820960698689957,33,1.0
1,Corn-notill,0.7444717444717445,0.643312101910828,0.6902050113895216,1413,0.643312101910828
2,Corn-mintill,0.6666666666666666,0.5668711656441717,0.6127320954907162,815,0.5668711656441717
3,Corn,0.9086294416243654,0.8063063063063063,0.8544152744630071,222,0.8063063063063063
4,Grass-pasture,0.9730538922155688,0.6944444444444444,0.8104738154613467,468,0.6944444444444444
5,Grass-trees,0.8973988439306358,0.8685314685314686,0.8827292110874201,715,0.8685314685314686
6,Grass-pasture-mowed,0.2602739726027397,1.0,0.41304347826086957,19,1.0
7,Hay-windrowed,0.8558225508317929,1.0,0.9223107569721115,463,1.0
8,Oats,0.12903225806451613,1.0,0.22857142857142856,12,1.0
9,Soybean-notill,0.8198103266596417,0.812957157784744,0.8163693599160545,957,0.812957157784744
10,Soybean-mintill,0.9512345679012346,0.6315573770491804,0.7591133004926108,2440,0.6315573770491804
11,Soybean-clean,0.3877551020408163,0.5916955017301038,0.4684931506849315,578,0.5916955017301038
12,Wheat,0.4921875,0.9947368421052631,0.6585365853658537,190,0.9947368421052631
13,Woods,0.9547920433996383,0.8448,0.8964346349745331,1250,0.8448
14,Buildings-Grass-Trees-Drives,0.3856353591160221,0.9407008086253369,0.5470219435736677,371,0.9407008086253369
15,Stone-Steel-Towers,0.5362318840579711,0.9487179487179487,0.6851851851851852,78,0.9487179487179487
