class_id,class_name,precision,recall,f1,support,accuracy
0,Alfalfa,0.039647577092511016,1.0,0.07627118644067797,36,1.0
1,Corn-notill,1.0,0.05575158786167961,0.10561497326203209,1417,0.05575158786167961
2,Corn-mintill,0.4110970996216898,0.398046398046398,0.4044665012406948,819,0.398046398046398
3,Corn,0.0,0.0,0.0,226,0.0
4,Grass-pasture,0.8446866485013624,0.6567796610169492,0.7389749702026222,472,0.6567796610169492
5,Grass-trees,0.4071207430340557,0.7315716272600834,0.5231228244654401,719,0.7315716272600834
6,Grass-pasture-mowed,0.27848101265822783,1.0,0.43564356435643564,22,1.0
7,Hay-windrowed,0.8560747663551402,0.9807280513918629,0.9141716566866267,467,0.9807280513918629
8,Oats,0.11764705882352941,0.625,0.19801980198019803,16,0.625
9,Soybean-notill,0.6045627376425855,0.16545265348595214,0.25980392156862747,961,0.16545265348595214
10,Soybean-mintill,0.25950118764845603,0.1788052373158756,0.21172480620155038,2444,0.1788052373158756
11,Soybean-clean,0.39166666666666666,0.08075601374570447,0.1339031339031339,582,0.08075601374570447
12,Wheat,0.12847682119205298,1.0,0.22769953051643194,194,1.0
13,Woods,1.0,0.664274322169059,0.7982750359367513,1254,0.664274322169059
14,Buildings-Grass-Trees-Drives,0.2967741935483871,0.9813333333333333,0.45572755417956656,375,0.9813333333333333
15,Stone-Steel-Towers,0.2751677852348993,1.0,0.43157894736842106,82,1.0
