class_id,class_name,precision,recall,f1,support,accuracy
0,Alfalfa,0.05504587155963303,1.0,0.10434782608695652,36,1.0
1,Corn-notill,0.2794871794871795,0.07692307692307693,0.12064194798007748,1417,0.07692307692307693
2,Corn-mintill,1.0,0.02442002442002442,0.04767580452920143,819,0.02442002442002442
3,Corn,0.5855855855855856,0.8628318584070797,0.6976744186046512,226,0.8628318584070797
4,Grass-pasture,0.7875647668393783,0.6440677966101694,0.7086247086247086,472,0.6440677966101694
5,Grass-trees,1.0,0.0027816411682892906,0.005547850208044383,719,0.0027816411682892906
6,Grass-pasture-mowed,0.05789473684210526,1.0,0.10945273631840796,22,1.0
7,Hay-windrowed,0.7982905982905983,1.0,0.8878326996197718,467,1.0
8,Oats,0.01694915254237288,1.0,0.03333333333333333,16,1.0
9,Soybean-notill,0.37407407407407406,0.10509885535900104,0.16409423233143786,961,0.10509885535900104
10,Soybean-mintill,0.5962850644427596,0.6436170212765957,0.6190476190476191,2444,0.6436170212765957
11,Soybean-clean,0.225201072386059,0.28865979381443296,0.25301204819277107,582,0.28865979381443296
12,Wheat,0.31886477462437396,0.9845360824742269,0.4817150063051702,194,0.9845360824742269
13,Woods,0.9798301486199575,0.7360446570972887,0.8406193078324226,1254,0.7360446570972887
14,Buildings-Grass-Trees-Drives,0.3537675606641124,0.7386666666666667,0.4784110535405872,375,0.7386666666666667
15,Stone-Steel-Towers,0.19082125603864733,0.9634146341463414,0.3185483870967742,82,0.9634146341463414
