class_id,class_name,precision,recall,f1,support,accuracy
0,Alfalfa,0.39285714285714285,1.0,0.5641025641025641,33,1.0
1,Corn-notill,0.7829888712241654,0.697098372257608,0.7375514788468738,1413,0.697098372257608
2,Corn-mintill,0.5714285714285714,0.37300613496932516,0.451373422420193,815,0.37300613496932516
3,Corn,0.4365079365079365,0.990990990990991,0.6060606060606061,222,0.990990990990991
4,Grass-pasture,0.7338129496402878,0.6538461538461539,0.6915254237288135,468,0.6538461538461539
5,Grass-trees,0.8031784841075794,0.9188811188811189,0.8571428571428571,715,0.9188811188811189
6,Grass-pasture-mowed,0.19791666666666666,1.0,0.33043478260869563,19,1.0
7,Hay-windrowed,0.8638059701492538,1.0,0.9269269269269269,463,1.0
8,Oats,0.14285714285714285,1.0,0.25,12,1.0
9,Soybean-notill,0.8530927835051546,0.6917450365726228,0.7639930755914599,957,0.6917450365726228
10,Soybean-mintill,0.8447300771208226,0.6733606557377049,0.7493728620296465,2440,0.6733606557377049
11,Soybean-clean,0.5085536547433903,0.5657439446366782,0.5356265356265356,578,0.5657439446366782
12,Wheat,0.3941908713692946,1.0,0.5654761904761905,190,1.0
13,Woods,0.9733806566104702,0.8776,0.923012200252419,1250,0.8776
14,Buildings-Grass-Trees-Drives,0.644404332129964,0.9622641509433962,0.7718918918918919,371,0.9622641509433962
15,Stone-Steel-Towers,0.4642857142857143,1.0,0.6341463414634146,78,1.0
