class_id,class_name,precision,recall,f1,support,accuracy
0,Alfalfa,0.5555555555555556,0.6944444444444444,0.6172839506172839,36,0.6944444444444444
1,Corn-notill,0.4892966360856269,0.11291460832745237,0.1834862385321101,1417,0.11291460832745237
2,Corn-mintill,0.75,0.23809523809523808,0.3614457831325301,819,0.23809523809523808
3,Corn,0.8523489932885906,0.5619469026548672,0.6773333333333333,226,0.5619469026548672
4,Grass-pasture,0.385,0.652542372881356,0.48427672955974843,472,0.652542372881356
5,Grass-trees,1.0,0.03477051460361613,0.06720430107526881,719,0.03477051460361613
6,Grass-pasture-mowed,0.28205128205128205,1.0,0.44,22,1.0
7,Hay-windrowed,0.48951781970649894,1.0,0.657283603096411,467,1.0
8,Oats,0.14285714285714285,1.0,0.25,16,1.0
9,Soybean-notill,0.24828828828828828,0.7169614984391259,0.3688436830835118,961,0.7169614984391259
10,Soybean-mintill,0.5584192439862543,0.13297872340425532,0.21480502313284863,2444,0.13297872340425532
11,Soybean-clean,0.31069958847736623,0.25945017182130586,0.28277153558052437,582,0.25945017182130586
12,Wheat,0.09251311397234144,1.0,0.1693583587952859,194,1.0
13,Woods,1.0,0.18660287081339713,0.31451612903225806,1254,0.18660287081339713
14,Buildings-Grass-Trees-Drives,0.4370257966616085,0.768,0.5570599613152805,375,0.768
15,Stone-Steel-Towers,0.16302186878727634,1.0,0.28034188034188035,82,1.0
