class_id,class_name,precision,recall,f1,support,accuracy
0,Alfalfa,0.17901234567901234,1.0,0.3036649214659686,29,1.0
1,Corn-notill,0.7646536412078153,0.6115056818181818,0.6795580110497238,1408,0.6115056818181818
2,Corn-mintill,0.5810663764961915,0.6592592592592592,0.6176980913823019,810,0.6592592592592592
3,Corn,0.6536144578313253,1.0,0.7905282331511839,217,1.0
4,Grass-pasture,0.9151515151515152,0.652267818574514,0.7616645649432535,463,0.652267818574514
5,Grass-trees,0.8020050125313283,0.9014084507042254,0.8488063660477454,710,0.9014084507042254
6,Grass-pasture-mowed,0.20833333333333334,1.0,0.3448275862068966,15,1.0
7,Hay-windrowed,0.8910505836575876,1.0,0.9423868312757202,458,1.0
8,Oats,0.1702127659574468,1.0,0.2909090909090909,8,1.0
9,Soybean-notill,0.6280623608017817,0.8886554621848739,0.7359721618094824,952,0.8886554621848739
10,Soybean-mintill,0.9840051183621241,0.6316221765913758,0.7693846923461731,2435,0.6316221765913758
11,Soybean-clean,0.7510373443983402,0.631762652705061,0.6862559241706161,573,0.631762652705061
12,Wheat,0.5240793201133145,1.0,0.6877323420074349,185,1.0
13,Woods,0.9461172741679873,0.9590361445783132,0.9525329078579976,1245,0.9590361445783132
14,Buildings-Grass-Trees-Drives,0.6917148362235067,0.9808743169398907,0.8112994350282486,366,0.9808743169398907
15,Stone-Steel-Towers,0.6033057851239669,1.0,0.7525773195876289,73,1.0
