0,1,2,3,4,5,6,7,8
5242,0,1,2,0,0,11,16,33
0,14891,0,28,0,0,0,0,0
0,0,1600,0,0,0,0,73,6
2,15,0,2424,0,4,0,7,0
0,0,0,0,1071,0,0,0,6
0,32,0,0,0,3991,0,0,0
6,0,0,0,1,0,1049,0,8
8,1,24,9,0,0,0,2904,0
0,0,0,20,0,0,0,0,737
