dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,high_confidence_guard_mode,guard_floor,guard_tau,guard_temperature,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_mean_guard,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_prelogit_confguard_gated_supcon,10,3,1,1.0,1.0,none,0.05,0.35,0.08,0.3882555921872457,0.21952877011564043,0.6503898652063476,0.386488417784373,1.0,1.0,0.5006638314988878,0.9222222222222223,0.9222222222222223,0.9125,0.9215817321080478,0.921581732108048
pavia_university,spectral_qnn_prelogit_confguard_gated_supcon,10,3,2,1.0,1.0,none,0.05,0.35,0.08,0.37912816537751093,0.20755874779489306,0.6857817225986057,0.34413072135713363,1.0,1.0,0.4887489298979441,0.9333333333333333,0.9333333333333333,0.925,0.9327206906154275,0.9327206906154275
pavia_university,spectral_qnn_prelogit_confguard_gated_supcon,10,3,3,1.0,1.0,none,0.05,0.35,0.08,0.35217437942822777,0.19606522785292732,0.6284094394909011,0.304272551006741,1.0,1.0,0.475523536072837,0.9333333333333333,0.9333333333333333,0.925,0.9327206906154275,0.9327206906154275
pavia_university,spectral_qnn_prelogit_confguard_gated_supcon,10,3,4,1.0,1.0,none,0.05,0.35,0.08,0.32653324007987977,0.18158322837617663,0.5910040610366397,0.2674919989373949,1.0,1.0,0.4642778151565128,0.9333333333333333,0.9333333333333333,0.925,0.9327206906154275,0.9327206906154275
pavia_university,spectral_qnn_prelogit_confguard_gated_supcon,10,3,5,1.0,1.0,none,0.05,0.35,0.08,0.30104154845078784,0.16520972814824847,0.561579332086775,0.235159499446551,1.0,1.0,0.45350646376609804,0.9333333333333333,0.9333333333333333,0.925,0.9327206906154275,0.9327206906154275
pavia_university,spectral_qnn_prelogit_confguard_gated_supcon,10,3,6,1.0,1.0,none,0.05,0.35,0.08,0.30469992922412026,0.1527026931444804,0.6559534894095527,0.2080653965473175,1.0,1.0,0.4427855776415931,0.9333333333333333,0.9333333333333333,0.925,0.9327206906154275,0.9327206906154275
pavia_university,spectral_qnn_prelogit_confguard_gated_supcon,10,3,7,1.0,1.0,none,0.05,0.35,0.08,0.2820113327768114,0.14231398436758252,0.6052274889416165,0.18651851051383547,1.0,1.0,0.4333717809783088,0.9333333333333333,0.9333333333333333,0.925,0.9327206906154275,0.9327206906154275
pavia_university,spectral_qnn_prelogit_confguard_gated_supcon,10,3,8,1.0,1.0,none,0.05,0.35,0.08,0.26914134853416016,0.1347146663400862,0.5871898780266444,0.16988706191380817,1.0,1.0,0.42471759650442337,0.9333333333333333,0.9333333333333333,0.925,0.9327206906154275,0.9327206906154275
pavia_university,spectral_qnn_prelogit_confguard_gated_supcon,10,3,9,1.0,1.0,none,0.05,0.35,0.08,0.29556920793321395,0.12805503971046872,0.7585689531432258,0.1580037083890703,1.0,1.0,0.41486066381136577,0.9333333333333333,0.9333333333333333,0.925,0.9327206906154275,0.9327206906154275
pavia_university,spectral_qnn_prelogit_confguard_gated_supcon,10,3,10,1.0,1.0,none,0.05,0.35,0.08,0.24922032472160127,0.12149760176738103,0.5636617125736343,0.14990384876728058,1.0,1.0,0.4066122849782308,0.9333333333333333,0.9333333333333333,0.925,0.9327206906154275,0.9327206906154275
pavia_university,spectral_qnn_prelogit_confguard_gated_supcon,10,3,11,1.0,1.0,none,0.05,0.35,0.08,0.2468867046965493,0.11593114071422153,0.5827533774905734,0.1440488278865814,1.0,1.0,0.4002950456407335,0.9333333333333333,0.9333333333333333,0.925,0.9327206906154275,0.9327206906154275
pavia_university,spectral_qnn_prelogit_confguard_gated_supcon,10,3,12,1.0,1.0,none,0.05,0.35,0.08,0.25208552181720734,0.11137996663649877,0.6337589409616259,0.139537636604574,1.0,1.0,0.39184455606672497,0.9333333333333333,0.9333333333333333,0.925,0.9327206906154275,0.9327206906154275
