dataset,model,shot,runs,mean_OA,std_OA,mean_AA,std_AA,mean_Kappa,std_Kappa,mean_Macro-F1,std_Macro-F1,mean_Weighted-F1,std_Weighted-F1,mean_best_epoch,trainable_parameters
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,5,0.7199720670391061,0.014682777504655308,0.8246485667908683,0.006353067143129028,0.6862145035469261,0.016321427060278237,0.640462082491195,0.01628451723753926,0.7279418887940984,0.019923930622133844,20.8,2100
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,10,5,0.808887101638685,0.02401190249856536,0.8888634787411485,0.013230121317351315,0.7849161211093043,0.026296452048101233,0.718131225305173,0.018945352917415642,0.8162191015266098,0.02435202759217389,13.2,2100
