class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.23577235772357724,1.0,0.3815789473684211,29
1,Corn-notill,0.7282361847085541,0.6832386363636364,0.7050201539025284,1408
2,Corn-mintill,0.6634146341463415,0.671604938271605,0.6674846625766871,810
3,Corn,0.6182336182336182,1.0,0.7640845070422535,217
4,Grass-pasture,0.9869281045751634,0.652267818574514,0.7854356306892067,463
5,Grass-trees,0.7872860635696821,0.9070422535211268,0.8429319371727748,710
6,Grass-pasture-mowed,0.2112676056338028,1.0,0.3488372093023256,15
7,Hay-windrowed,0.9178356713426854,1.0,0.9571577847439916,458
8,Oats,0.12121212121212122,1.0,0.21621621621621623,8
9,Soybean-notill,0.6982142857142857,0.8214285714285714,0.7548262548262549,952
10,Soybean-mintill,0.9850209706411025,0.6751540041067762,0.8011695906432749,2435
11,Soybean-clean,0.8050314465408805,0.6701570680628273,0.7314285714285714,573
12,Wheat,0.505464480874317,1.0,0.6715063520871143,185
13,Woods,0.9243697478991597,0.9718875502008032,0.9475332811276429,1245
14,Buildings-Grass-Trees-Drives,0.6971428571428572,1.0,0.8215488215488216,366
15,Stone-Steel-Towers,0.6886792452830188,1.0,0.8156424581005587,73
