dataset,model,shot,seed,epoch,train_loss,train_ce_loss,train_supcon_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_gated_supcon,10,1,1,2.67932608127594,2.5844897747039797,0.4741815462708473,0.20625,2.253904104232788,0.2625,0.2625,0.21333333333333337,0.19841576131703464,0.19841576131703462
salinas,spectral_qnn_gated_supcon,10,1,2,2.077972674369812,1.9986743569374084,0.3964914962649345,0.38125,1.7363998889923096,0.55,0.55,0.52,0.4867035403134541,0.48670354031345414
salinas,spectral_qnn_gated_supcon,10,1,3,1.607712948322296,1.5171220660209657,0.4529543787240982,0.73125,1.3067776560783386,0.825,0.825,0.8133333333333334,0.7822232594770958,0.7822232594770957
salinas,spectral_qnn_gated_supcon,10,1,4,1.227218794822693,1.1188356280326843,0.5419158726930619,0.85,0.9735680043697357,0.89375,0.89375,0.8866666666666667,0.8703877749930382,0.8703877749930381
salinas,spectral_qnn_gated_supcon,10,1,5,0.9178962945938111,0.8228004813194275,0.4754790231585503,0.95625,0.7220610618591309,0.95625,0.95625,0.9533333333333334,0.9555722412916349,0.955572241291635
salinas,spectral_qnn_gated_supcon,10,1,6,0.7075874984264374,0.6035348683595657,0.5202631399035453,0.975,0.5496491849422455,0.9375,0.9375,0.9333333333333333,0.9282154249259512,0.9282154249259513
salinas,spectral_qnn_gated_supcon,10,1,7,0.530361196398735,0.45301411747932435,0.38673541992902755,0.98125,0.42771356701850893,0.975,0.9750000000000001,0.9733333333333334,0.9745527501618496,0.9745527501618497
salinas,spectral_qnn_gated_supcon,10,1,8,0.4184924066066742,0.34925866574048997,0.3461686812341213,0.9875,0.34393481314182284,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_gated_supcon,10,1,9,0.38003937602043153,0.27713275849819186,0.5145330891013146,1.0,0.287063330411911,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_gated_supcon,10,1,10,0.3249526634812355,0.22796086370944976,0.4849589839577675,0.99375,0.24488382264971734,0.99375,0.99375,0.9933333333333333,0.993734335839599,0.9937343358395989
salinas,spectral_qnn_gated_supcon,10,1,11,0.2631953075528145,0.19279902577400207,0.35198140144348145,0.99375,0.21422070637345314,0.99375,0.99375,0.9933333333333333,0.993734335839599,0.9937343358395989
salinas,spectral_qnn_gated_supcon,10,1,12,0.23904552459716796,0.16494180113077164,0.370518597215414,1.0,0.1915930651128292,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_gated_supcon,10,1,13,0.2308744415640831,0.14532003700733184,0.4277720168232918,0.99375,0.17373897805809974,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_gated_supcon,10,1,14,0.2386684611439705,0.1302489794790745,0.5420974045991898,0.99375,0.15953931547701358,0.99375,0.99375,0.9933333333333333,0.993734335839599,0.9937343358395989
salinas,spectral_qnn_gated_supcon,10,1,15,0.2109483852982521,0.11752590984106064,0.4671123594045639,0.99375,0.14798464439809322,0.99375,0.99375,0.9933333333333333,0.993734335839599,0.9937343358395989
salinas,spectral_qnn_gated_supcon,10,1,16,0.17687601447105408,0.10661009401082992,0.35132960975170135,1.0,0.13957138881087303,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_gated_supcon,10,1,17,0.18531702384352683,0.0981035191565752,0.4360675126314163,1.0,0.13142644688487054,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_gated_supcon,10,1,18,0.18505556806921958,0.09064206853508949,0.4720674708485603,1.0,0.12343165874481202,0.99375,0.99375,0.9933333333333333,0.993734335839599,0.9937343358395989
salinas,spectral_qnn_gated_supcon,10,1,19,0.14914686158299445,0.0837012406438589,0.32722809016704557,1.0,0.11570515595376492,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
salinas,spectral_qnn_gated_supcon,10,1,20,0.17106924057006836,0.07913819663226604,0.45965521335601806,0.9875,0.11078258827328683,0.9875,0.9875,0.9866666666666667,0.987468671679198,0.987468671679198
