epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,5.386136412620544,0.13658536585365855,0.03872800803627696,0.009116618658592257,0.03517973699876685
2,3.359159290790558,0.23219512195121952,0.06421915138432996,0.055975031187609936,0.040885292877182185
3,2.539167821407318,0.3404878048780488,0.17224013869210728,0.2072281933406711,0.1513772852373125
4,1.9862369298934937,0.4175609756097561,0.23376427706059394,0.3024746945103046,0.21122041515407003
5,1.6491589546203613,0.4224390243902439,0.2727273958688434,0.32611472041756895,0.2514679387746195
6,1.549234539270401,0.48292682926829267,0.31061056032681333,0.3908011819522397,0.2765548708839546
7,1.3764886260032654,0.5219512195121951,0.3554538654993635,0.43160984839911454,0.33882455268643674
8,1.2433013319969177,0.5668292682926829,0.39219180583807867,0.4864897495410452,0.37010518156867944
9,1.1656520366668701,0.584390243902439,0.4054815487889535,0.5126200869950541,0.3879948047547438
10,1.1204247325658798,0.5834146341463414,0.40498108111709347,0.5134003219723922,0.3911234630580724
11,1.0590924620628357,0.5980487804878049,0.4289365543409466,0.5282818647108367,0.42105210198782783
12,1.0183465629816055,0.6097560975609756,0.4520257561104069,0.5424433969002214,0.442276812053487
13,0.9838448464870453,0.6224390243902439,0.4721094817512899,0.5584281857902207,0.4785486315232151
14,0.9495880454778671,0.6565853658536586,0.4999385490245013,0.6020023429795552,0.5142519651508132
15,0.9256618171930313,0.6702439024390244,0.5018716968981296,0.6187045529835034,0.5143075048213541
16,0.9011766165494919,0.6663414634146342,0.5011513648546759,0.6125847246428386,0.5169492840417079
17,0.8801983892917633,0.6507317073170732,0.4949417419522444,0.5935486157724625,0.5092376673727221
18,0.8605597466230392,0.6946341463414634,0.532935314640794,0.6483970874467375,0.546101400214481
19,0.8426527827978134,0.697560975609756,0.5365730105968504,0.6520214514675331,0.5525050178139777
20,0.8263029158115387,0.6936585365853658,0.5312353435297411,0.6467251415130064,0.5469613597581959
21,0.812196359038353,0.6985365853658536,0.531556765633781,0.6520212923746271,0.5480779196418517
22,0.7985644042491913,0.7034146341463414,0.5407045746107876,0.6586357700633649,0.5513505657188427
23,0.7851788103580475,0.7092682926829268,0.5526336021648011,0.6653820199116596,0.5687583505911682
24,0.7729374319314957,0.7160975609756097,0.5542800211688087,0.673518285821866,0.571474112349142
25,0.7620456665754318,0.7141463414634146,0.5542515013134881,0.6712211644567445,0.5702687107424157
26,0.7525409162044525,0.7268292682926829,0.5662731715035945,0.6864152233936429,0.580211055895574
27,0.7421016544103622,0.728780487804878,0.5715360090412258,0.688329898891791,0.5860765785126211
28,0.7328438013792038,0.7268292682926829,0.569621142641235,0.685698171683267,0.5864964922726659
29,0.7235817015171051,0.7326829268292683,0.5750625948802929,0.6926667899574209,0.5913211499251096
30,0.7143372446298599,0.7424390243902439,0.5787664990299856,0.7048857441056218,0.5924036164446642
