shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
5,3,1,2.7703699111938476,0.1125,2.569374890163027,0.13793103448275862,0.125,0.07704450555046327,0.08582381340949272,0.09470213893461266
5,3,2,2.4209172248840334,0.2125,2.325774067845838,0.2482758620689655,0.24375000000000002,0.19571523077705955,0.19495929794842837,0.19896986571649236
5,3,3,2.1152291774749754,0.475,2.1029656870611784,0.4896551724137931,0.484375,0.4535825227886132,0.46636287964402445,0.47403936415081
5,3,4,1.8395127534866333,0.7375,1.9016878835086164,0.593103448275862,0.6166666666666667,0.5644537216169432,0.5887667887667887,0.5669150772599049
5,3,5,1.5866261959075927,0.85,1.7194642823317956,0.7103448275862069,0.7375,0.6899501069137564,0.7068320399456302,0.6811020210894311
5,3,6,1.3515539169311523,0.875,1.561104573874638,0.7172413793103448,0.74375,0.6976093591047814,0.6984921650846574,0.6855009331202349
5,3,7,1.148005211353302,0.875,1.4262322705367516,0.7517241379310344,0.7749999999999999,0.7345807698174607,0.7410402420077342,0.7364735237479979
5,3,8,0.9701736330986023,0.925,1.3096408745338177,0.7793103448275862,0.7999999999999999,0.7640478006610729,0.7685489231924654,0.7661067225490896
5,3,9,0.8209312677383422,0.9375,1.2146639593716326,0.8,0.81875,0.7860159788305938,0.7927892114130168,0.783659224493606
5,3,10,0.690837049484253,0.975,1.1390923187650484,0.8,0.81875,0.785950623568338,0.7971751763252974,0.7839012087646284
5,3,11,0.5848138988018036,0.975,1.0788538735488364,0.8068965517241379,0.825,0.7933316365487402,0.8081400886059992,0.7960004223157476
5,3,12,0.4987290143966675,0.9875,1.0308470873997129,0.8,0.81875,0.785950623568338,0.8027110352642324,0.7900097427662119
5,3,13,0.42585179805755613,1.0,0.995936579539858,0.8068965517241379,0.825,0.7933316365487402,0.8085589884806066,0.7964626566601422
5,3,14,0.36545761823654177,1.0,0.9679747104644776,0.8068965517241379,0.825,0.7934052513739059,0.8067730204702142,0.799664347131433
5,3,15,0.31704407930374146,1.0,0.9469671874210752,0.8,0.81875,0.7860268674944026,0.8029381910839142,0.7954328112568952
5,3,16,0.2756738573312759,1.0,0.9303282655518631,0.8068965517241379,0.825,0.7934052513739059,0.8103592919353219,0.8036216121963795
5,3,17,0.24205635488033295,1.0,0.9207701814585718,0.8,0.81875,0.7860268674944026,0.8030396521228752,0.795544768265404
5,3,18,0.2135695606470108,1.0,0.9131317303098482,0.8068965517241379,0.825,0.7934052513739059,0.8103592919353219,0.8036216121963795
5,3,19,0.1904163271188736,1.0,0.908709299153295,0.8068965517241379,0.825,0.7934052513739059,0.8103592919353219,0.8036216121963795
5,3,20,0.17092341780662537,1.0,0.9046955585479737,0.8137931034482758,0.83125,0.8007836352534093,0.8144372718114828,0.8081214520597296
5,3,21,0.15442878156900405,1.0,0.9029394412862843,0.8206896551724138,0.8375,0.8081620191329126,0.8240880071056005,0.8187705392808249
5,3,22,0.13952088803052903,1.0,0.9027894677786992,0.8206896551724138,0.8375,0.8081620191329126,0.8240880071056005,0.8187705392808249
5,3,23,0.12829837650060655,1.0,0.9035796428548879,0.8206896551724138,0.8375,0.8081620191329126,0.8240880071056005,0.8187705392808249
5,3,24,0.11691075265407562,1.0,0.904657847305824,0.8206896551724138,0.8375,0.8081620191329126,0.8240880071056005,0.8187705392808249
5,3,25,0.10791066884994507,1.0,0.90612902805723,0.8206896551724138,0.8375,0.8081620191329126,0.8240880071056005,0.8187705392808249
5,3,26,0.09959110170602799,1.0,0.9075026840999209,0.8206896551724138,0.8375,0.8081620191329126,0.8240880071056005,0.8187705392808249
5,3,27,0.09250514656305313,1.0,0.9100316458734973,0.8206896551724138,0.8375,0.8081620191329126,0.8262315399573377,0.821135816910328
5,3,28,0.08611229360103607,1.0,0.9131432977215997,0.8206896551724138,0.8375,0.8081620191329126,0.8262315399573377,0.821135816910328
5,3,29,0.07996081486344338,1.0,0.9167187509865596,0.8206896551724138,0.8375,0.8081620191329126,0.8262315399573377,0.821135816910328
5,3,30,0.07504427880048752,1.0,0.9196002532695902,0.8206896551724138,0.8375,0.8081620191329126,0.8262315399573377,0.821135816910328
5,3,31,0.07030026391148567,1.0,0.9232618973172945,0.8206896551724138,0.8375,0.8081620191329126,0.8240880071056005,0.8187705392808249
5,3,32,0.06618690937757492,1.0,0.9263558634396257,0.8206896551724138,0.8375,0.8081620191329126,0.8262315399573377,0.821135816910328
5,3,33,0.06227292343974113,1.0,0.9301448871349466,0.8206896551724138,0.8375,0.8081620191329126,0.8262315399573377,0.821135816910328
5,3,34,0.058979221433401105,1.0,0.9338227041836442,0.8206896551724138,0.8375,0.8081620191329126,0.8262315399573377,0.821135816910328
5,3,35,0.05549126416444779,1.0,0.9377384695513495,0.8206896551724138,0.8375,0.8081620191329126,0.8262315399573377,0.821135816910328
5,3,36,0.05238235518336296,1.0,0.942117687751507,0.8206896551724138,0.8375,0.8081620191329126,0.8262315399573377,0.821135816910328
5,3,37,0.04979392066597939,1.0,0.9461935109105604,0.8206896551724138,0.8375,0.8081620191329126,0.8262315399573377,0.821135816910328
