class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.17391304347826086,0.10810810810810811,0.13333333333333333,37
1,Corn-notill,0.8222836095764272,0.7819614711033275,0.8016157989228008,1142
2,Corn-mintill,0.8571428571428571,0.6325301204819277,0.7279029462738301,664
3,Corn,0.9113300492610837,0.9788359788359788,0.9438775510204082,189
4,Grass-pasture,0.9490445859872612,0.7700258397932817,0.8502139800285307,387
5,Grass-trees,0.9396984924623115,0.9606164383561644,0.9500423370025403,584
6,Grass-pasture-mowed,0.45454545454545453,0.45454545454545453,0.45454545454545453,22
7,Hay-windrowed,0.9004739336492891,0.9947643979057592,0.945273631840796,382
8,Oats,1.0,0.375,0.5454545454545454,16
9,Soybean-notill,0.7289088863892014,0.8329048843187661,0.7774445110977805,778
10,Soybean-mintill,0.8186915887850468,0.8916030534351145,0.8535931790499391,1965
11,Soybean-clean,0.7931034482758621,0.6294736842105263,0.7018779342723005,475
12,Wheat,0.7425742574257426,0.9146341463414634,0.819672131147541,164
13,Woods,0.9409409409409409,0.9288537549407114,0.9348582794629537,1012
14,Buildings-Grass-Trees-Drives,0.8297872340425532,0.8863636363636364,0.8571428571428571,308
15,Stone-Steel-Towers,0.7425742574257426,1.0,0.8522727272727273,75
