dataset,model,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
indian_pines,spectralformer_lite,10,2,1,2.9038467407226562,0.09375,2.6127712726593018,0.24647887323943662,0.21875000000000003,0.18969654951735915,0.15603164468296046,0.1758103038681245
indian_pines,spectralformer_lite,10,2,2,2.73980917930603,0.11875,,,,,,
indian_pines,spectralformer_lite,10,2,3,2.502233934402466,0.2,,,,,,
indian_pines,spectralformer_lite,10,2,4,2.424362850189209,0.28125,,,,,,
indian_pines,spectralformer_lite,10,2,5,2.314651298522949,0.3,1.9284169673919678,0.49295774647887325,0.5223214285714286,0.45680586547657,0.4774345204589012,0.45270958710325565
indian_pines,spectralformer_lite,10,2,6,2.028770351409912,0.36875,,,,,,
indian_pines,spectralformer_lite,10,2,7,1.9567628383636475,0.3875,,,,,,
indian_pines,spectralformer_lite,10,2,8,1.7862255334854127,0.4625,,,,,,
indian_pines,spectralformer_lite,10,2,9,1.6247733592987061,0.5125,,,,,,
indian_pines,spectralformer_lite,10,2,10,1.5300094366073609,0.55625,1.364971399307251,0.676056338028169,0.7125,0.6527194428199266,0.6741273727777211,0.6398618284819392
indian_pines,spectralformer_lite,10,2,11,1.4627858400344849,0.59375,,,,,,
indian_pines,spectralformer_lite,10,2,12,1.431131935119629,0.55625,,,,,,
indian_pines,spectralformer_lite,10,2,13,1.2916481018066406,0.6625,,,,,,
indian_pines,spectralformer_lite,10,2,14,1.273260760307312,0.6125,,,,,,
indian_pines,spectralformer_lite,10,2,15,1.1988558053970337,0.66875,1.0989010334014893,0.7183098591549296,0.75,0.6981292517006802,0.7186892641894242,0.6953541004951259
indian_pines,spectralformer_lite,10,2,16,1.0550344586372375,0.70625,,,,,,
indian_pines,spectralformer_lite,10,2,17,1.0238404273986816,0.75,,,,,,
indian_pines,spectralformer_lite,10,2,18,0.931525468826294,0.7875,,,,,,
indian_pines,spectralformer_lite,10,2,19,0.9173771023750306,0.775,,,,,,
indian_pines,spectralformer_lite,10,2,20,0.9182021617889404,0.775,0.9136815667152405,0.7464788732394366,0.775,0.7285471537807986,0.7392170767828663,0.7372633729008823
indian_pines,spectralformer_lite,10,2,21,0.8855271816253663,0.74375,,,,,,
indian_pines,spectralformer_lite,10,2,22,0.8072417736053467,0.825,,,,,,
indian_pines,spectralformer_lite,10,2,23,0.7359702229499817,0.8375,,,,,,
indian_pines,spectralformer_lite,10,2,24,0.7574000835418702,0.825,,,,,,
indian_pines,spectralformer_lite,10,2,25,0.6572107553482056,0.8625,0.7733150124549866,0.7746478873239436,0.7999999999999999,0.7585034013605443,0.7806558402346445,0.7651755946305854
indian_pines,spectralformer_lite,10,2,26,0.6624940633773804,0.85625,,,,,,
indian_pines,spectralformer_lite,10,2,27,0.6397710561752319,0.8625,,,,,,
