dataset,shot,seed,epoch,train_loss,train_ce_loss,train_metric_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,10,3,1,2.5470496389600967,2.545314915974935,0.008673771067212026,0.011111111111111112,2.2413072797987197,0.08888888888888889,0.08888888888888889,-0.02499999999999991,0.09571096286072131,0.09571096286072132
pavia_university,10,3,2,2.106628571616279,2.1050921148724027,0.007682239264249801,0.17777777777777778,1.882131536801656,0.34444444444444444,0.3444444444444445,0.26249999999999996,0.2961932690964949,0.2961932690964949
pavia_university,10,3,3,1.7297038343217639,1.7282867246203952,0.007085612162740694,0.4444444444444444,1.5720409790674845,0.5222222222222223,0.5222222222222224,0.4625,0.47529982363315704,0.47529982363315704
pavia_university,10,3,4,1.3989876985549927,1.3977259053124322,0.006308986725182169,0.6888888888888889,1.3016167614195082,0.7333333333333333,0.7333333333333333,0.7000000000000001,0.6995779046503684,0.6995779046503684
pavia_university,10,3,5,1.1140266762839424,1.1129072374767728,0.005597156363849839,0.9111111111111111,1.0687358962164986,0.8444444444444444,0.8444444444444446,0.825,0.8468602566641782,0.8468602566641782
pavia_university,10,3,6,0.8604876637458801,0.8595640050040351,0.0046183266676962376,0.9888888888888889,0.8738529284795126,0.9222222222222223,0.9222222222222223,0.9125,0.9230771521793195,0.9230771521793193
pavia_university,10,3,7,0.6626574595769247,0.6618530776765611,0.004021966421148843,0.9888888888888889,0.7205597029791938,0.9333333333333333,0.9333333333333333,0.925,0.9327731092436975,0.9327731092436974
pavia_university,10,3,8,0.5119955380757649,0.5112615585327148,0.003669962690522273,1.0,0.6027715961138408,0.9444444444444444,0.9444444444444444,0.9375,0.9447971781305115,0.9447971781305113
pavia_university,10,3,9,0.3972905629211002,0.3966041101349725,0.0034322671592235563,1.0,0.515825363000234,0.9444444444444444,0.9444444444444444,0.9375,0.9447971781305115,0.9447971781305113
pavia_university,10,3,10,0.3138301306300693,0.3131904833846622,0.0031982543619556558,1.0,0.45233834319644506,0.9444444444444444,0.9444444444444444,0.9375,0.9447971781305115,0.9447971781305113
pavia_university,10,3,11,0.25046244959036507,0.2498607979880439,0.003008264448079798,1.0,0.4052023304833306,0.9333333333333333,0.9333333333333333,0.925,0.9337510442773601,0.93375104427736
pavia_university,10,3,12,0.20515076021353404,0.2045792003472646,0.0028578032868810826,1.0,0.3689651072025299,0.9333333333333333,0.9333333333333333,0.925,0.9337510442773601,0.93375104427736
pavia_university,10,3,13,0.17085157699055142,0.17032108472453222,0.0026524685012797515,1.0,0.3417906522750854,0.9333333333333333,0.9333333333333333,0.925,0.9337510442773601,0.93375104427736
pavia_university,10,3,14,0.14511402514245775,0.14461660815609825,0.00248708189982507,1.0,0.3206447568204668,0.9333333333333333,0.9333333333333333,0.925,0.9337510442773601,0.93375104427736
pavia_university,10,3,15,0.1254362212287055,0.12495882908503214,0.0023869722926368317,1.0,0.30386297040515475,0.9333333333333333,0.9333333333333333,0.925,0.9337510442773601,0.93375104427736
pavia_university,10,3,16,0.10979834132724338,0.10934378057718278,0.0022728112267537248,1.0,0.2908526248402066,0.9333333333333333,0.9333333333333333,0.925,0.9337510442773601,0.93375104427736
pavia_university,10,3,17,0.09714728974633746,0.09671269158522287,0.002172986775015791,1.0,0.27974543869495394,0.9333333333333333,0.9333333333333333,0.925,0.9337510442773601,0.93375104427736
pavia_university,10,3,18,0.08659065283007092,0.08617394848002327,0.002083515531073014,1.0,0.2701584736506144,0.9333333333333333,0.9333333333333333,0.925,0.9337510442773601,0.93375104427736
