0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.9994972347913524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005027652086475615,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.16027088036117382,0.8397291196388262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.02944909875602945,0.9654734704239655,0.005077430820005078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.000561955605507165,0.0,0.0,0.9983141331834785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112391121101433
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9239178739667585,0.0,0.0,0.0,0.0,0.0,0.0,0.07608212603324149,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.01565377532228361,0.0,0.0,0.0,0.0,0.0,0.027010435850214856,0.9260282381829343,0.023634131368937997,0.0,0.0,0.007673419275629221,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984268484530676,0.0015731515469323545,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6941964285714286,0.30580357142857145,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004761904761904762,0.0,0.0,0.0,0.9952380952380953,0.0,0.0
0.0,0.0,0.0,0.004415011037527594,0.0,0.0,0.0,0.279939293598234,0.0,0.0,0.0,0.0,0.0,0.0,0.7156456953642384,0.0
0.0,0.0,0.0,0.00783435926133184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921656407386682
