0,1,2,3,4,5,6,7,8
4958,0,115,0,0,0,74,1365,104
145,15265,121,0,1079,13,0,1975,36
0,0,1402,0,0,0,0,622,60
1606,733,74,0,0,47,0,371,218
0,0,0,0,1330,0,0,0,0
78,269,0,0,0,4667,0,0,0
0,0,0,0,0,0,1315,0,0
682,24,221,0,0,0,0,2740,0
6,0,10,0,210,0,119,17,570
