dataset,shot,seed,epoch,train_loss,train_ce_loss,train_metric_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,10,3,1,2.7199954271316527,2.7083954334259035,0.0579998504370451,0.15625,2.3700422286987304,0.2625,0.2625,0.21333333333333337,0.2228924093148231,0.2228924093148231
salinas,10,3,2,2.132269597053528,2.1209622621536255,0.05653679035604,0.36875,1.8541234135627747,0.55625,0.5562499999999999,0.5266666666666666,0.4787612468639999,0.4787612468639999
salinas,10,3,3,1.6393940329551697,1.628432536125183,0.05480741513893008,0.74375,1.3956357479095458,0.86875,0.86875,0.86,0.8575419759916327,0.857541975991633
salinas,10,3,4,1.2019924998283387,1.1913437724113465,0.05324367946013808,0.96875,1.0255413830280304,0.925,0.9249999999999999,0.92,0.923976040645091,0.9239760406450909
salinas,10,3,5,0.8659487962722778,0.8556832194328308,0.05132792498916387,1.0,0.7454640924930572,0.9625,0.9625,0.96,0.9624060150375939,0.9624060150375939
salinas,10,3,6,0.6202868282794952,0.610358715057373,0.04964053276926279,0.98125,0.5533869594335556,0.95625,0.95625,0.9533333333333334,0.956203007518797,0.9562030075187969
salinas,10,3,7,0.4516848236322403,0.44205806851387025,0.04813374865334481,0.99375,0.42355846166610717,0.975,0.975,0.9733333333333334,0.9748424090529353,0.9748424090529355
salinas,10,3,8,0.34060895144939424,0.3312706619501114,0.046691449778154495,1.0,0.33965942412614825,0.975,0.975,0.9733333333333334,0.9745527501618496,0.9745527501618497
salinas,10,3,9,0.2662399023771286,0.2572286307811737,0.045056345779448746,1.0,0.28472344726324084,0.975,0.975,0.9733333333333334,0.9745527501618496,0.9745527501618497
salinas,10,3,10,0.21824173778295516,0.2095139279961586,0.04363904194906354,1.0,0.24650776907801628,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,10,3,11,0.184123232960701,0.17571599334478377,0.042036193795502184,0.99375,0.22031326219439507,0.96875,0.96875,0.9666666666666667,0.968734335839599,0.9687343358395989
salinas,10,3,12,0.157411527633667,0.14928063228726388,0.04065448313485831,1.0,0.20153397023677827,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,10,3,13,0.13852864131331444,0.13061563298106194,0.03956503695808351,1.0,0.18672328256070614,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,10,3,14,0.12332594357430934,0.11570912338793278,0.03808410707861185,1.0,0.17528991736471652,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,10,3,15,0.11211148537695408,0.10477583445608615,0.036678250739350916,1.0,0.16659841313958168,0.9625,0.9625,0.96,0.9624060150375939,0.9624060150375939
salinas,10,3,16,0.10119463205337524,0.09410426653921604,0.03545182608067989,1.0,0.15948527548462152,0.975,0.975,0.9733333333333334,0.974937343358396,0.9749373433583959
salinas,10,3,17,0.0924284379929304,0.08555786609649658,0.03435286162421107,1.0,0.15388336274772882,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,10,3,18,0.08623065054416656,0.07959294021129608,0.033188550174236296,1.0,0.1488960850983858,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,10,3,19,0.07902479581534863,0.07265865616500378,0.03183070165105164,1.0,0.14463628120720387,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,10,3,20,0.07381373830139637,0.06766061689704657,0.030765608372166752,1.0,0.14139180518686773,0.975,0.975,0.9733333333333334,0.974937343358396,0.9749373433583959
