dataset,shot,seed,OA,AA,Kappa,Macro-F1,Weighted-F1,best_epoch,train_time_seconds,test_time_seconds,trainable_parameters,train_size,validation_size,test_size
indian_pines,1,0,0.08120166567519334,0.0625,0.0,0.0093878954607978,0.012197003977621888,1,2.388029098510742,52.78234887123108,99488,16,147,10086
