dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,high_confidence_guard_mode,guard_floor,guard_tau,guard_temperature,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_mean_guard,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,1,1.0,1.0,margin_suppression,0.05,0.35,0.08,2.4249969800313314,2.285677252875434,0.6475739253891839,0.09804942491981718,0.979327490594652,0.08888888888888889,2.0628955231772528,0.2777777777777778,0.2777777777777778,0.1875,0.2783068783068783,0.2783068783068783
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,2,1.0,1.0,margin_suppression,0.05,0.35,0.08,2.018455982208252,1.875409068001641,0.6655431641472711,0.09938328249586953,0.9719370431370206,0.36666666666666664,1.7405693160163032,0.5222222222222223,0.5222222222222223,0.4625,0.506282785967505,0.506282785967505
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,3,1.0,1.0,margin_suppression,0.05,0.35,0.08,1.6698558966318766,1.5305667029486762,0.6380662666426764,0.11675927705234951,0.9497445848253038,0.6888888888888889,1.46145515176985,0.6888888888888889,0.6888888888888889,0.65,0.674029179334782,0.674029179334782
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,4,1.0,1.0,margin_suppression,0.05,0.35,0.08,1.421496147579617,1.2322972589068943,0.8749073836538527,0.1421741485595703,0.909953945212894,0.8777777777777778,1.2358641227086384,0.7555555555555555,0.7555555555555555,0.725,0.7351543842771914,0.7351543842771913
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,5,1.0,1.0,margin_suppression,0.05,0.35,0.08,1.1247663776079813,0.9883377512296041,0.5970372094048394,0.17021208273039923,0.850201944510142,0.9111111111111111,1.0561141067081028,0.8222222222222222,0.8222222222222222,0.8,0.807376184569167,0.8073761845691669
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,6,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.9327624824311999,0.7914143323898315,0.6080386585659451,0.19740438759326934,0.7792798386679756,0.9222222222222223,0.9112096455362108,0.8555555555555555,0.8555555555555555,0.8375,0.8446595639578096,0.8446595639578094
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,7,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.8076671481132507,0.6361695925394694,0.7469170537259844,0.2211415472957823,0.7061199863751729,0.9444444444444444,0.7981227742301094,0.8888888888888888,0.8888888888888888,0.875,0.8859205252187708,0.8859205252187708
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,8,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.716020655632019,0.5162129190233019,0.8780030833350287,0.24207123153739504,0.6346119827694363,0.9555555555555556,0.7107874525917901,0.9111111111111111,0.911111111111111,0.9,0.9111287477954144,0.9111287477954145
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,9,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.5526929299036661,0.4172605686717563,0.5484712872240278,0.25738089746899073,0.5763978494538201,0.9888888888888889,0.6438775592380099,0.9111111111111111,0.911111111111111,0.9,0.9111287477954144,0.9111287477954145
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,10,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.4756302926275465,0.34449282818370397,0.5210950222280291,0.26918455097410415,0.5245626913176642,1.0,0.5920212984085083,0.9222222222222223,0.9222222222222223,0.9125,0.9226320157692707,0.9226320157692707
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,11,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.4035910454061296,0.28596516417132484,0.44981187250879073,0.2766350213024351,0.4824170966943105,1.0,0.5538058121999104,0.9444444444444444,0.9444444444444444,0.9375,0.9453060993869538,0.9453060993869538
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,12,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.38809689746962656,0.23977636264430152,0.6013081297278404,0.28058908383051556,0.44199819101227655,1.0,0.5240637713008457,0.9444444444444444,0.9444444444444444,0.9375,0.9453060993869538,0.9453060993869538
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,13,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.338759097788069,0.2049148052930832,0.5287847605016497,0.2808733152018653,0.4081928782992893,1.0,0.5011462224854364,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,14,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.3492507961061266,0.17744103570779166,0.7205389791064792,0.27701967027452257,0.37691570520401,1.0,0.4834993653827243,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
pavia_university,spectral_qnn_confguardb_gated_supcon,10,2,15,1.0,1.0,margin_suppression,0.05,0.35,0.08,0.3082651883363724,0.1565255343914032,0.6237235428558455,0.26994939976268345,0.3497799184587267,1.0,0.47156583733028834,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
