epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.145137778169116,0.4360533083937339,0.1111111111111111,0.0,0.06747711566988675
2,1.9658938575521205,0.4360533083937339,0.1111111111111111,0.0,0.06747711566988675
3,1.8173202196794163,0.4360533083937339,0.1111111111111111,0.0,0.06747711566988675
4,1.6616061825548234,0.44867898059387423,0.14596324561206037,0.043741221006208586,0.11928375423763694
5,1.4897847223259562,0.4895955108721066,0.22457539111086008,0.1529736489609591,0.19451869251394807
6,1.3403607737887038,0.5613747954173486,0.3017440454187621,0.31800987602608943,0.3041645518582
7,1.1974916221495122,0.6418050035071312,0.4050410359915706,0.46098193238101126,0.41351907161840923
8,1.0568209461500244,0.7079728781856441,0.4669792239979224,0.5788862660022254,0.4586606118514979
9,0.9257267049492199,0.7248071077858312,0.4865079781306261,0.6077761323100458,0.48869971167653226
10,0.8194287319815491,0.768061725508534,0.5762951445167653,0.6740713267800641,0.5847264787054536
11,0.737049797817678,0.7689969604863222,0.5925680831194631,0.6792014190314344,0.5939517655747855
12,0.6770199034741918,0.7778816927753098,0.5976582803997795,0.6897624628728936,0.5990525676931366
13,0.6337981596014225,0.7783493102642038,0.6034132431791588,0.6920839307158544,0.6069863298508866
14,0.6006448861313446,0.7839607201309329,0.6088538521214891,0.6993598379929875,0.6088263628177507
15,0.5757127890582393,0.7879354687865326,0.6213224179467288,0.705057806324862,0.6165016565021179
