class_id,class_name,precision,recall,f1,support,accuracy
0,Asphalt,0.7485896492519009,0.923309635456058,0.8268201828648831,6611,0.923309635456058
1,Meadows,0.9491298527443106,0.7992377475978313,0.8677584800093251,18629,0.7992377475978313
2,Gravel,0.8283514492753623,0.8797498797498797,0.8532773501282949,2079,0.8797498797498797
3,Trees,0.6698403808457015,0.78580814717477,0.7232048374905518,3044,0.78580814717477
4,Painted metal sheets,0.9344978165938864,0.9690566037735849,0.9514635050018525,1325,0.9690566037735849
5,Bare Soil,0.8390758812985462,0.8410860451187862,0.8400797607178465,5009,0.8410860451187862
6,Bitumen,0.9924069855732726,0.9977099236641221,0.9950513894175866,1310,0.9977099236641221
7,Self-Blocking Bricks,0.7979334098737084,0.9489350081922446,0.8669078208806287,3662,0.9489350081922446
8,Shadows,0.8888888888888888,0.8716289104638619,0.8801742919389978,927,0.8716289104638619
