0,1,2,3,4,5,6,7,8
0.7460293450310089,0.0010588413250642867,0.02042051126909696,0.0003025260928755105,0.0,0.00605052185751021,0.1328089547723491,0.08833761911964907,0.004991680532445923
0.03328144291158946,0.6818938214611627,5.36797466315959e-05,0.015620806269794407,0.0,0.2682376939180847,0.0,0.00037575822642117127,0.000536797466315959
0.0,0.0,0.759018759018759,0.0,0.0,0.0,0.001443001443001443,0.23857623857623858,0.000962000962000962
0.000657030223390276,0.10775295663600526,0.0,0.8718791064388962,0.0,0.00492772667542707,0.0016425755584756898,0.002628120893561104,0.010512483574244415
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.16789778398882013,0.0,0.0,0.0,0.8289079656618088,0.0,0.003194250349371132,0.0
0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.9908396946564886,0.0053435114503816794,0.0
0.004369197160021846,0.005461496450027308,0.018022938285090113,0.012015292190060076,0.0,0.011469142545057346,0.0019115237575095577,0.9464773347897324,0.00027307482250136535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
