0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1371,3,0,0,0,0,0,0,0,0,0,0,0
0,0,8,130,2518,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,1,3938,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,3554,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,6394,0,90,10,0,0,0,4757,0
0,0,0,0,0,0,0,0,6183,0,0,0,0,0,0,0
0,0,31,0,0,0,0,36,29,3072,46,0,0,41,3,0
0,0,0,0,0,0,0,0,3,0,1042,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1907,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,892,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0
0,0,0,8,0,0,0,719,0,0,0,0,0,0,6521,0
0,0,0,24,0,0,0,0,0,0,0,0,0,10,0,1753
